"Data Table: Dementia, including Alzheimer disease, Crude incidence rate, per 100,000"
"Area","Sex","Age Group","Year","Rate (per 100,000)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Both sexes","'80-84'","2004","2759","2717","2801","0.77","16685","604830",
"Canada","Both sexes","'85-89'","2004","4632","4556","4709","0.84","14075","303855",
"Canada","Both sexes","'90+'","2004","6163","6046","6283","0.98","10415","168980",
"Canada","Both sexes","'65+'","2005","1479","1468","1491","0.40","62990","4257855",
"Canada","Both sexes","'65-79'","2005","686","677","695","0.68","21585","3146430",
"Canada","Both sexes","'65-69'","2005","274","265","284","1.72","3385","1233950",
"Canada","Both sexes","'70-74'","2005","596","581","611","1.27","6245","1047830",
"Canada","Both sexes","'75-79'","2005","1383","1358","1408","0.91","11955","864645",
"Canada","Both sexes","'80+'","2005","3726","3690","3762","0.49","41410","1111425",
"Canada","Both sexes","'80-84'","2005","2696","2655","2738","0.78","16610","616045",
"Canada","Both sexes","'85-89'","2005","4453","4380","4527","0.84","14245","319910",
"Canada","Both sexes","'90+'","2005","6010","5896","6126","0.97","10545","175465",
"Canada","Both sexes","'65+'","2006","1520","1508","1531","0.39","66090","4349455",
"Canada","Both sexes","'65-79'","2006","700","691","709","0.67","22420","3202005",
"Canada","Both sexes","'65-69'","2006","277","268","286","1.68","3530","1274620",
"Canada","Both sexes","'70-74'","2006","616","601","631","1.24","6460","1048585",
"Canada","Both sexes","'75-79'","2006","1415","1390","1440","0.90","12435","878805",
"Canada","Both sexes","'80+'","2006","3805","3770","3841","0.48","43665","1147445",
"Canada","Both sexes","'80-84'","2006","2768","2727","2810","0.76","17270","623890",
"Canada","Both sexes","'85-89'","2006","4538","4467","4610","0.80","15460","340655",
"Canada","Both sexes","'90+'","2006","5979","5867","6092","0.96","10935","182905",
"Canada","Both sexes","'65+'","2007","1517","1506","1529","0.38","67580","4453800",
"Canada","Both sexes","'65-79'","2007","690","681","699","0.67","22575","3270625",
"Canada","Both sexes","'65-69'","2007","285","276","294","1.63","3775","1326290",
"Canada","Both sexes","'70-74'","2007","596","581","611","1.26","6295","1056680",
"Canada","Both sexes","'75-79'","2007","1409","1384","1434","0.89","12505","887655",
"Canada","Both sexes","'80+'","2007","3804","3769","3839","0.47","45005","1183170",
"Canada","Both sexes","'80-84'","2007","2732","2691","2773","0.76","17345","634985",
"Canada","Both sexes","'85-89'","2007","4578","4508","4649","0.78","16430","358885",
"Canada","Both sexes","'90+'","2007","5935","5825","6045","0.94","11235","189310",
"Canada","Both sexes","'65+'","2008","1558","1547","1569","0.37","72050","4624715",
"Canada","Both sexes","'65-79'","2008","700","691","709","0.65","23800","3398630",
"Canada","Both sexes","'65-69'","2008","299","290","308","1.54","4215","1409295",
"Canada","Both sexes","'70-74'","2008","604","590","619","1.23","6595","1091290",
"Canada","Both sexes","'75-79'","2008","1446","1422","1472","0.88","12990","898040",
"Canada","Both sexes","'80+'","2008","3935","3900","3971","0.46","48250","1226085",
"Canada","Both sexes","'80-84'","2008","2828","2788","2869","0.74","18400","650575",
"Canada","Both sexes","'85-89'","2008","4610","4542","4678","0.75","17585","381480",
"Canada","Both sexes","'90+'","2008","6321","6210","6434","0.90","12265","194030",
"Canada","Both sexes","'65+'","2009","1558","1547","1569","0.37","74005","4750005",
"Canada","Both sexes","'65-79'","2009","693","684","702","0.64","24190","3491655",
"Canada","Both sexes","'65-69'","2009","297","288","306","1.51","4365","1471660",
"Canada","Both sexes","'70-74'","2009","622","608","637","1.20","6945","1116260",
"Canada","Both sexes","'75-79'","2009","1426","1401","1451","0.88","12885","903740",
"Canada","Both sexes","'80+'","2009","3959","3924","3994","0.45","49820","1258355",
"Canada","Both sexes","'80-84'","2009","2825","2784","2866","0.73","18620","659145",
"Canada","Both sexes","'85-89'","2009","4693","4625","4761","0.74","18485","393910",
"Canada","Both sexes","'90+'","2009","6191","6084","6300","0.89","12710","205290",
"Canada","Both sexes","'65+'","2010","1538","1527","1549","0.36","75230","4889955",
"Canada","Both sexes","'65-79'","2010","672","663","680","0.64","24145","3593730",
"Canada","Both sexes","'65-69'","2010","295","286","303","1.49","4515","1532840",
"Canada","Both sexes","'70-74'","2010","597","583","611","1.21","6870","1150500",
"Canada","Both sexes","'75-79'","2010","1402","1377","1426","0.89","12760","910390",
"Canada","Both sexes","'80+'","2010","3941","3907","3975","0.44","51080","1296220",
"Canada","Both sexes","'80-84'","2010","2789","2750","2830","0.73","18735","671655",
"Canada","Both sexes","'85-89'","2010","4616","4550","4682","0.73","18665","404385",
"Canada","Both sexes","'90+'","2010","6213","6110","6318","0.85","13680","220175",
"Canada","Both sexes","'65+'","2011","1512","1502","1523","0.36","77005","5091710",
"Canada","Both sexes","'65-79'","2011","656","647","664","0.64","24655","3761110",
"Canada","Both sexes","'65-69'","2011","300","292","309","1.42","4950","1649055",
"Canada","Both sexes","'70-74'","2011","580","566","594","1.20","6935","1196250",
"Canada","Both sexes","'75-79'","2011","1394","1370","1419","0.88","12770","915800",
"Canada","Both sexes","'80+'","2011","3934","3901","3968","0.44","52350","1330600",
"Canada","Both sexes","'80-84'","2011","2777","2737","2817","0.73","19005","684430",
"Canada","Both sexes","'85-89'","2011","4587","4522","4653","0.73","18875","411515",
"Canada","Both sexes","'90+'","2011","6168","6068","6270","0.83","14475","234660",
"Canada","Both sexes","'65+'","2012","1462","1452","1472","0.36","77550","5305075",
"Canada","Both sexes","'65-79'","2012","630","622","637","0.63","24810","3940690",
"Canada","Both sexes","'65-69'","2012","289","281","297","1.40","5080","1756610",
"Canada","Both sexes","'70-74'","2012","580","567","594","1.17","7270","1252970",
"Canada","Both sexes","'75-79'","2012","1338","1315","1362","0.90","12460","931105",
"Canada","Both sexes","'80+'","2012","3865","3833","3899","0.44","52740","1364390",
"Canada","Both sexes","'80-84'","2012","2700","2661","2739","0.73","18745","694305",
"Canada","Both sexes","'85-89'","2012","4483","4420","4548","0.73","18885","421220",
"Canada","Both sexes","'90+'","2012","6070","5973","6167","0.81","15105","248860",
"Canada","Both sexes","'65+'","2013","1417","1407","1427","0.36","78065","5510800",
"Canada","Both sexes","'65-79'","2013","613","605","620","0.63","25225","4116415",
"Canada","Both sexes","'65-69'","2013","285","277","292","1.38","5255","1846490",
"Canada","Both sexes","'70-74'","2013","572","559","585","1.15","7510","1313975",
"Canada","Both sexes","'75-79'","2013","1303","1281","1327","0.90","12460","955945",
"Canada","Both sexes","'80+'","2013","3790","3758","3822","0.44","52845","1394395",
"Canada","Both sexes","'80-84'","2013","2618","2580","2656","0.74","18390","702570",
"Canada","Both sexes","'85-89'","2013","4386","4323","4449","0.73","18795","428565",
"Canada","Both sexes","'90+'","2013","5947","5854","6041","0.80","15655","263250",
"Canada","Both sexes","'65+'","2014","1404","1394","1414","0.35","79995","5697240",
"Canada","Both sexes","'65-79'","2014","603","595","610","0.62","25860","4291050",
"Canada","Both sexes","'65-69'","2014","275","268","282","1.37","5320","1935475",
"Canada","Both sexes","'70-74'","2014","575","562","588","1.13","7895","1373720",
"Canada","Both sexes","'75-79'","2014","1288","1266","1311","0.89","12645","981855",
"Canada","Both sexes","'80+'","2014","3850","3818","3883","0.43","54140","1406195",
"Canada","Both sexes","'80-84'","2014","2568","2531","2606","0.74","18250","710600",
"Canada","Both sexes","'85-89'","2014","4406","4344","4469","0.72","19065","432715",
"Canada","Both sexes","'90+'","2014","6399","6302","6496","0.77","16820","262870",
"Canada","Both sexes","'65+'","2015","1375","1366","1385","0.35","81045","5893965",
"Canada","Both sexes","'65-79'","2015","599","592","607","0.61","26755","4464005",
"Canada","Both sexes","'65-69'","2015","285","277","292","1.32","5745","2019025",
"Canada","Both sexes","'70-74'","2015","576","564","589","1.10","8245","1430840",
"Canada","Both sexes","'75-79'","2015","1259","1237","1281","0.89","12765","1014135",
"Canada","Both sexes","'80+'","2015","3797","3765","3829","0.43","54290","1429960",
"Canada","Both sexes","'80-84'","2015","2509","2473","2546","0.74","18045","719085",
"Canada","Both sexes","'85-89'","2015","4327","4266","4388","0.72","19185","443405",
"Canada","Both sexes","'90+'","2015","6380","6285","6476","0.77","17065","267475",
"Canada","Both sexes","'65+'","2016","1352","1343","1361","0.35","82650","6114075",
"Canada","Both sexes","'65-79'","2016","587","580","594","0.61","27270","4646470",
"Canada","Both sexes","'65-69'","2016","284","277","291","1.31","5815","2048210",
"Canada","Both sexes","'70-74'","2016","542","531","554","1.09","8360","1541880",
"Canada","Both sexes","'75-79'","2016","1240","1218","1261","0.87","13095","1056385",
"Canada","Both sexes","'80+'","2016","3773","3742","3805","0.42","55380","1467605",
"Canada","Both sexes","'80-84'","2016","2493","2456","2529","0.74","18165","728780",
"Canada","Both sexes","'85-89'","2016","4245","4186","4305","0.72","19450","458165",
"Canada","Both sexes","'90+'","2016","6331","6239","6425","0.75","17770","280670",
"Canada","Both sexes","'65+'","2017","1336","1327","1345","0.34","84790","6345395",
"Canada","Both sexes","'65-79'","2017","585","578","591","0.59","28280","4837295",
"Canada","Both sexes","'65-69'","2017","280","273","287","1.31","5845","2086105",
"Canada","Both sexes","'70-74'","2017","527","516","539","1.07","8670","1643665",
"Canada","Both sexes","'75-79'","2017","1243","1222","1264","0.85","13765","1107535",
"Canada","Both sexes","'80+'","2017","3747","3716","3778","0.42","56510","1508095",
"Canada","Both sexes","'80-84'","2017","2399","2364","2434","0.75","17870","744915",
"Canada","Both sexes","'85-89'","2017","4249","4190","4309","0.71","19930","469020",
"Canada","Both sexes","'90+'","2017","6362","6271","6454","0.73","18715","294170",
"Canada","Both sexes","'65+'","2018","1330","1322","1339","0.34","87705","6592130",
"Canada","Both sexes","'65-79'","2018","593","586","599","0.58","29860","5038390",
"Canada","Both sexes","'65-69'","2018","283","276","290","1.28","6075","2147310",
"Canada","Both sexes","'70-74'","2018","548","537","559","1.03","9475","1728610",
"Canada","Both sexes","'75-79'","2018","1231","1210","1251","0.84","14305","1162460",
"Canada","Both sexes","'80+'","2018","3723","3693","3754","0.42","57850","1553745",
"Canada","Both sexes","'80-84'","2018","2389","2355","2424","0.74","18365","768715",
"Canada","Both sexes","'85-89'","2018","4238","4180","4297","0.70","20270","478245",
"Canada","Both sexes","'90+'","2018","6263","6175","6352","0.72","19215","306790",
"Canada","Both sexes","'65+'","2019","1317","1309","1326","0.33","90375","6860365",
"Canada","Both sexes","'65-79'","2019","589","582","596","0.57","30965","5257115",
"Canada","Both sexes","'65-69'","2019","287","280","294","1.25","6375","2223125",
"Canada","Both sexes","'70-74'","2019","536","525","546","1.01","9725","1815610",
"Canada","Both sexes","'75-79'","2019","1220","1200","1239","0.82","14860","1218370",
"Canada","Both sexes","'80+'","2019","3706","3676","3736","0.41","59415","1603255",
"Canada","Both sexes","'80-84'","2019","2346","2312","2380","0.73","18625","793890",
"Canada","Both sexes","'85-89'","2019","4158","4101","4216","0.70","20270","487440",
"Canada","Both sexes","'90+'","2019","6377","6290","6465","0.70","20530","321935",
"Canada","Females","'65+'","2002","1676","1659","1693","0.51","38090","2273045",
"Canada","Females","'65-79'","2002","712","699","725","0.93","11560","1623525",
"Canada","Females","'65-69'","2002","249","237","262","2.59","1485","595770",
"Canada","Females","'70-74'","2002","595","575","616","1.74","3290","552825",
"Canada","Females","'75-79'","2002","1430","1396","1464","1.21","6790","474940",
"Canada","Females","'80+'","2002","4085","4036","4134","0.61","26530","649515",
"Canada","Females","'80-84'","2002","2883","2827","2940","1.00","10000","346860",
"Canada","Females","'85-89'","2002","4857","4759","4957","1.04","9300","191485",
"Canada","Females","'90+'","2002","6504","6354","6655","1.18","7230","111170",
"Canada","Females","'65+'","2003","1684","1667","1701","0.51","38785","2303095",
"Canada","Females","'65-79'","2003","722","709","735","0.92","11815","1635640",
"Canada","Females","'65-69'","2003","269","256","282","2.47","1635","607680",
"Canada","Females","'70-74'","2003","611","591","632","1.72","3380","552830",
"Canada","Females","'75-79'","2003","1431","1397","1466","1.21","6800","475130",
"Canada","Females","'80+'","2003","4041","3993","4090","0.61","26975","667465",
"Canada","Females","'80-84'","2003","2852","2797","2907","0.99","10245","359275",
"Canada","Females","'85-89'","2003","4805","4708","4904","1.04","9260","192700",
"Canada","Females","'90+'","2003","6468","6322","6616","1.16","7470","115495",
"Canada","Females","'65+'","2004","1681","1664","1698","0.51","39210","2332735",
"Canada","Females","'65-79'","2004","725","712","738","0.91","11955","1648195",
"Canada","Females","'65-69'","2004","279","266","293","2.40","1730","619315",
"Canada","Females","'70-74'","2004","597","577","618","1.74","3300","552620",
"Canada","Females","'75-79'","2004","1455","1421","1490","1.20","6930","476270",
"Canada","Females","'80+'","2004","3982","3935","4030","0.61","27260","684545",
"Canada","Females","'80-84'","2004","2816","2762","2871","0.98","10325","366660",
"Canada","Females","'85-89'","2004","4712","4617","4809","1.04","9330","198005",
"Canada","Females","'90+'","2004","6340","6198","6484","1.15","7600","119870",
"Canada","Females","'65+'","2005","1654","1638","1670","0.51","39190","2369585",
"Canada","Females","'65-79'","2005","701","689","714","0.92","11690","1667120",
"Canada","Females","'65-69'","2005","271","259","285","2.41","1725","635430",
"Canada","Females","'70-74'","2005","585","565","605","1.76","3230","552515",
"Canada","Females","'75-79'","2005","1406","1372","1440","1.22","6735","479175",
"Canada","Females","'80+'","2005","3915","3869","3961","0.60","27500","702465",
"Canada","Females","'80-84'","2005","2781","2728","2835","0.98","10320","371055",
"Canada","Females","'85-89'","2005","4575","4484","4668","1.03","9495","207525",
"Canada","Females","'90+'","2005","6203","6065","6344","1.14","7685","123885",
"Canada","Females","'65+'","2006","1689","1673","1705","0.50","40730","2411515",
"Canada","Females","'65-79'","2006","715","702","728","0.91","12090","1690935",
"Canada","Females","'65-69'","2006","269","257","282","2.38","1765","655695",
"Canada","Females","'70-74'","2006","609","588","630","1.73","3360","551975",
"Canada","Females","'75-79'","2006","1441","1408","1475","1.20","6965","483270",
"Canada","Females","'80+'","2006","3974","3928","4020","0.59","28635","720570",
"Canada","Females","'80-84'","2006","2814","2761","2869","0.98","10480","372370",
"Canada","Females","'85-89'","2006","4656","4566","4747","0.99","10225","219595",
"Canada","Females","'90+'","2006","6173","6038","6311","1.12","7940","128615",
"Canada","Females","'65+'","2007","1690","1674","1706","0.49","41570","2459955",
"Canada","Females","'65-79'","2007","700","688","713","0.91","12060","1721780",
"Canada","Females","'65-69'","2007","270","258","283","2.33","1840","680830",
"Canada","Females","'70-74'","2007","593","573","614","1.74","3295","555685",
"Canada","Females","'75-79'","2007","1427","1394","1461","1.20","6925","485260",
"Canada","Females","'80+'","2007","3998","3952","4044","0.58","29510","738175",
"Canada","Females","'80-84'","2007","2797","2744","2851","0.98","10495","375215",
"Canada","Females","'85-89'","2007","4710","4621","4799","0.96","10845","230270",
"Canada","Females","'90+'","2007","6161","6028","6296","1.11","8175","132695",
"Canada","Females","'65+'","2008","1749","1733","1766","0.47","44500","2543945",
"Canada","Females","'65-79'","2008","718","706","731","0.88","12815","1783980",
"Canada","Females","'65-69'","2008","292","279","304","2.18","2105","721735",
"Canada","Females","'70-74'","2008","600","580","620","1.70","3440","573350",
"Canada","Females","'75-79'","2008","1486","1452","1521","1.17","7265","488890",
"Canada","Females","'80+'","2008","4169","4123","4215","0.56","31680","759965",
"Canada","Females","'80-84'","2008","2926","2872","2981","0.95","11140","380690",
"Canada","Females","'85-89'","2008","4762","4676","4850","0.93","11590","243365",
"Canada","Females","'90+'","2008","6589","6453","6727","1.06","8955","135915",
"Canada","Females","'65+'","2009","1754","1738","1770","0.47","45635","2602335",
"Canada","Females","'65-79'","2009","708","696","720","0.88","12935","1827680",
"Canada","Females","'65-69'","2009","294","282","307","2.12","2215","752230",
"Canada","Females","'70-74'","2009","606","586","626","1.68","3545","585305",
"Canada","Females","'75-79'","2009","1464","1430","1498","1.18","7175","490150",
"Canada","Females","'80+'","2009","4221","4176","4267","0.55","32700","774655",
"Canada","Females","'80-84'","2009","2940","2886","2995","0.94","11235","382105",
"Canada","Females","'85-89'","2009","4885","4798","4972","0.91","12190","249555",
"Canada","Females","'90+'","2009","6486","6355","6620","1.04","9275","142995",
"Canada","Females","'65+'","2010","1725","1709","1740","0.47","46025","2668660",
"Canada","Females","'65-79'","2010","690","678","702","0.88","12945","1876980",
"Canada","Females","'65-69'","2010","284","272","296","2.12","2220","782495",
"Canada","Females","'70-74'","2010","597","578","617","1.67","3600","602540",
"Canada","Females","'75-79'","2010","1447","1414","1481","1.19","7120","491940",
"Canada","Females","'80+'","2010","4179","4134","4224","0.55","33085","791685",
"Canada","Females","'80-84'","2010","2875","2822","2929","0.95","11080","385375",
"Canada","Females","'85-89'","2010","4741","4657","4826","0.91","12045","254070",
"Canada","Females","'90+'","2010","6539","6412","6669","1.00","9955","152230",
"Canada","Females","'65+'","2011","1683","1667","1698","0.46","46545","2766335",
"Canada","Females","'65-79'","2011","661","650","673","0.88","12965","1960015",
"Canada","Females","'65-69'","2011","296","285","308","2.00","2495","841520",
"Canada","Females","'70-74'","2011","572","553","591","1.67","3575","625165",
"Canada","Females","'75-79'","2011","1398","1365","1431","1.20","6895","493335",
"Canada","Females","'80+'","2011","4165","4120","4209","0.55","33580","806320",
"Canada","Females","'80-84'","2011","2845","2792","2899","0.95","11075","389265",
"Canada","Females","'85-89'","2011","4738","4654","4823","0.91","12135","256145",
"Canada","Females","'90+'","2011","6450","6327","6576","0.98","10380","160920",
"Canada","Females","'65+'","2012","1633","1618","1648","0.46","46870","2870745",
"Canada","Females","'65-79'","2012","639","628","650","0.87","13100","2050055",
"Canada","Females","'65-69'","2012","280","269","291","2.00","2510","896595",
"Canada","Females","'70-74'","2012","588","570","607","1.61","3840","652900",
"Canada","Females","'75-79'","2012","1348","1316","1381","1.22","6750","500565",
"Canada","Females","'80+'","2012","4115","4072","4160","0.54","33775","820695",
"Canada","Females","'80-84'","2012","2772","2720","2825","0.96","10865","391950",
"Canada","Females","'85-89'","2012","4658","4576","4742","0.91","12080","259325",
"Canada","Females","'90+'","2012","6390","6270","6511","0.96","10825","169415",
"Canada","Females","'65+'","2013","1574","1559","1588","0.46","46775","2972500",
"Canada","Females","'65-79'","2013","618","607","628","0.87","13215","2139445",
"Canada","Females","'65-69'","2013","276","265","286","1.96","2600","943555",
"Canada","Females","'70-74'","2013","571","553","589","1.60","3900","683105",
"Canada","Females","'75-79'","2013","1310","1279","1342","1.22","6720","512790",
"Canada","Females","'80+'","2013","4029","3986","4072","0.55","33560","833055",
"Canada","Females","'80-84'","2013","2685","2634","2737","0.97","10585","394175",
"Canada","Females","'85-89'","2013","4531","4450","4614","0.92","11820","260865",
"Canada","Females","'90+'","2013","6264","6148","6381","0.95","11150","178010",
"Canada","Females","'65+'","2014","1556","1542","1570","0.46","47675","3063555",
"Canada","Females","'65-79'","2014","606","596","617","0.86","13505","2227380",
"Canada","Females","'65-69'","2014","265","255","275","1.95","2620","989645",
"Canada","Females","'70-74'","2014","574","557","592","1.56","4090","712410",
"Canada","Females","'75-79'","2014","1293","1262","1324","1.21","6790","525315",
"Canada","Females","'80+'","2014","4086","4043","4130","0.54","34170","836180",
"Canada","Females","'80-84'","2014","2633","2583","2684","0.98","10445","396650",
"Canada","Females","'85-89'","2014","4525","4443","4607","0.92","11810","261015",
"Canada","Females","'90+'","2014","6672","6552","6793","0.92","11910","178515",
"Canada","Females","'65+'","2015","1518","1505","1532","0.46","47985","3160900",
"Canada","Females","'65-79'","2015","610","600","620","0.84","14115","2315495",
"Canada","Females","'65-69'","2015","279","269","290","1.86","2885","1032770",
"Canada","Females","'70-74'","2015","580","562","597","1.53","4295","741020",
"Canada","Females","'75-79'","2015","1280","1250","1311","1.20","6935","541705",
"Canada","Females","'80+'","2015","4007","3964","4050","0.54","33875","845410",
"Canada","Females","'80-84'","2015","2556","2507","2606","0.99","10210","399405",
"Canada","Females","'85-89'","2015","4417","4338","4498","0.92","11690","264630",
"Canada","Females","'90+'","2015","6600","6482","6719","0.91","11970","181370",
"Canada","Females","'65+'","2016","1492","1479","1505","0.45","48800","3271080",
"Canada","Females","'65-79'","2016","592","582","601","0.84","14245","2408180",
"Canada","Females","'65-69'","2016","282","271","292","1.84","2950","1047835",
"Canada","Females","'70-74'","2016","543","527","559","1.52","4330","797745",
"Canada","Females","'75-79'","2016","1238","1209","1267","1.20","6965","562600",
"Canada","Females","'80+'","2016","4004","3962","4046","0.54","34550","862890",
"Canada","Females","'80-84'","2016","2576","2527","2626","0.98","10390","403270",
"Canada","Females","'85-89'","2016","4334","4256","4414","0.92","11745","270970",
"Canada","Females","'90+'","2016","6578","6463","6695","0.90","12410","188650",
"Canada","Females","'65+'","2017","1469","1456","1482","0.45","49755","3387630",
"Canada","Females","'65-79'","2017","588","579","598","0.82","14745","2505865",
"Canada","Females","'65-69'","2017","273","263","283","1.85","2910","1067510",
"Canada","Females","'70-74'","2017","523","508","539","1.50","4450","850490",
"Canada","Females","'75-79'","2017","1257","1229","1286","1.16","7390","587870",
"Canada","Females","'80+'","2017","3970","3929","4012","0.53","35010","881765",
"Canada","Females","'80-84'","2017","2456","2409","2505","1.00","10095","411000",
"Canada","Females","'85-89'","2017","4360","4283","4439","0.91","11985","274855",
"Canada","Females","'90+'","2017","6600","6487","6715","0.88","12930","195905",
"Canada","Females","'65+'","2018","1456","1444","1469","0.44","51175","3513745",
"Canada","Females","'65-79'","2018","597","588","607","0.80","15590","2610160",
"Canada","Females","'65-69'","2018","271","261","281","1.83","2980","1099540",
"Canada","Females","'70-74'","2018","546","530","561","1.43","4885","895400",
"Canada","Females","'75-79'","2018","1256","1228","1284","1.14","7725","615220",
"Canada","Females","'80+'","2018","3939","3898","3980","0.53","35590","903590",
"Canada","Females","'80-84'","2018","2437","2390","2484","0.98","10310","423140",
"Canada","Females","'85-89'","2018","4336","4259","4414","0.91","12060","278155",
"Canada","Females","'90+'","2018","6535","6424","6647","0.87","13220","202295",
"Canada","Females","'65+'","2019","1436","1424","1449","0.44","52435","3650340",
"Canada","Females","'65-79'","2019","590","581","599","0.79","16060","2722640",
"Canada","Females","'65-69'","2019","277","268","287","1.78","3155","1138460",
"Canada","Females","'70-74'","2019","527","512","542","1.42","4955","940795",
"Canada","Females","'75-79'","2019","1235","1208","1262","1.12","7945","643375",
"Canada","Females","'80+'","2019","3921","3881","3961","0.52","36375","927700",
"Canada","Females","'80-84'","2019","2397","2352","2444","0.98","10440","435495",
"Canada","Females","'85-89'","2019","4244","4168","4321","0.91","11970","282050",
"Canada","Females","'90+'","2019","6645","6535","6756","0.85","13965","210150",
"Canada","Males","'65+'","2002","1289","1273","1306","0.66","22820","1769890",
"Canada","Males","'65-79'","2002","689","675","703","1.02","9680","1405315",
"Canada","Males","'65-69'","2002","288","274","303","2.49","1610","558555",
"Canada","Males","'70-74'","2002","621","599","644","1.82","3025","486825",
"Canada","Males","'75-79'","2002","1400","1362","1439","1.41","5040","359925",
"Canada","Males","'80+'","2002","3604","3543","3666","0.87","13140","364580",
"Canada","Males","'80-84'","2002","2734","2665","2804","1.29","6025","220400",
"Canada","Males","'85-89'","2002","4560","4429","4694","1.48","4575","100330",
"Canada","Males","'90+'","2002","5803","5580","6033","1.98","2545","43855",
"Canada","Males","'65+'","2003","1281","1265","1298","0.66","23150","1807095",
"Canada","Males","'65-79'","2003","681","667","694","1.01","9720","1428285",
"Canada","Males","'65-69'","2003","280","266","294","2.50","1595","569745",
"Canada","Males","'70-74'","2003","604","583","626","1.84","2965","490775",
"Canada","Males","'75-79'","2003","1404","1366","1443","1.39","5165","367775",
"Canada","Males","'80+'","2003","3545","3486","3606","0.86","13430","378810",
"Canada","Males","'80-84'","2003","2674","2607","2741","1.27","6165","230580",
"Canada","Males","'85-89'","2003","4525","4396","4658","1.47","4610","101870",
"Canada","Males","'90+'","2003","5727","5511","5949","1.94","2655","46360",
"Canada","Males","'65+'","2004","1295","1279","1312","0.65","23885","1844015",
"Canada","Males","'65-79'","2004","687","674","701","1.00","9970","1450900",
"Canada","Males","'65-69'","2004","288","274","302","2.44","1675","582210",
"Canada","Males","'70-74'","2004","617","596","640","1.81","3045","493175",
"Canada","Males","'75-79'","2004","1399","1362","1438","1.38","5255","375520",
"Canada","Males","'80+'","2004","3540","3481","3599","0.85","13915","393120",
"Canada","Males","'80-84'","2004","2670","2605","2737","1.25","6360","238165",
"Canada","Males","'85-89'","2004","4478","4352","4608","1.45","4740","105845",
"Canada","Males","'90+'","2004","5732","5522","5948","1.88","2815","49110",
"Canada","Males","'65+'","2005","1261","1245","1277","0.65","23805","1888270",
"Canada","Males","'65-79'","2005","669","656","682","1.01","9895","1479310",
"Canada","Males","'65-69'","2005","277","264","291","2.45","1660","598520",
"Canada","Males","'70-74'","2005","610","588","632","1.82","3020","495320",
"Canada","Males","'75-79'","2005","1353","1316","1390","1.38","5215","385470",
"Canada","Males","'80+'","2005","3401","3345","3458","0.85","13910","408960",
"Canada","Males","'80-84'","2005","2568","2504","2632","1.26","6290","244985",
"Canada","Males","'85-89'","2005","4235","4116","4357","1.45","4760","112395",
"Canada","Males","'90+'","2005","5545","5344","5752","1.87","2860","51575",
"Canada","Males","'65+'","2006","1309","1293","1325","0.63","25360","1937935",
"Canada","Males","'65-79'","2006","684","671","697","0.98","10330","1511065",
"Canada","Males","'65-69'","2006","285","272","299","2.38","1765","618930",
"Canada","Males","'70-74'","2006","624","602","647","1.80","3100","496610",
"Canada","Males","'75-79'","2006","1383","1347","1420","1.35","5470","395535",
"Canada","Males","'80+'","2006","3521","3465","3578","0.82","15030","426875",
"Canada","Males","'80-84'","2006","2700","2636","2765","1.21","6790","251515",
"Canada","Males","'85-89'","2006","4328","4212","4447","1.38","5240","121065",
