"Data Table: Multiple sclerosis, Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"New Brunswick","Females","'65-79'","2003","0.26","0.21","0.31","9.76","105","41030",
"New Brunswick","Females","'80+'","2003","0.15","0.10","0.21","18.26","30","20500",
"New Brunswick","Females","'20+'","2004","0.29","0.27","0.31","3.37","880","303190",
"New Brunswick","Females","'20-34'","2004","0.13","0.11","0.16","10.00","100","74750",
"New Brunswick","Females","'35-49'","2004","0.39","0.35","0.43","5.31","355","91230",
"New Brunswick","Females","'50-64'","2004","0.38","0.34","0.43","5.92","285","75160",
"New Brunswick","Females","'65-79'","2004","0.27","0.22","0.32","9.53","110","41205",
"New Brunswick","Females","'80+'","2004","0.17","0.12","0.23","16.90","35","20860",
"New Brunswick","Females","'20+'","2005","0.30","0.28","0.32","3.33","900","304690",
"New Brunswick","Females","'20-34'","2005","0.13","0.10","0.16","10.26","95","73780",
"New Brunswick","Females","'35-49'","2005","0.39","0.35","0.43","5.35","350","90490",
"New Brunswick","Females","'50-64'","2005","0.39","0.35","0.44","5.73","305","77555",
"New Brunswick","Females","'65-79'","2005","0.26","0.22","0.32","9.53","110","41670",
"New Brunswick","Females","'80+'","2005","0.19","0.13","0.26","15.81","40","21200",
"New Brunswick","Females","'20+'","2006","0.30","0.28","0.32","3.29","925","305365",
"New Brunswick","Females","'20-34'","2006","0.12","0.09","0.14","10.85","85","72510",
"New Brunswick","Females","'35-49'","2006","0.39","0.35","0.43","5.38","345","89310",
"New Brunswick","Females","'50-64'","2006","0.43","0.38","0.47","5.42","340","79725",
"New Brunswick","Females","'65-79'","2006","0.26","0.21","0.31","9.53","110","42305",
"New Brunswick","Females","'80+'","2006","0.19","0.13","0.25","15.81","40","21510",
"New Brunswick","Females","'20+'","2007","0.31","0.29","0.33","3.25","945","306780",
"New Brunswick","Females","'20-34'","2007","0.13","0.10","0.15","10.54","90","71450",
"New Brunswick","Females","'35-49'","2007","0.38","0.34","0.42","5.46","335","88030",
"New Brunswick","Females","'50-64'","2007","0.44","0.40","0.49","5.23","365","82435",
"New Brunswick","Females","'65-79'","2007","0.27","0.22","0.32","9.33","115","42965",
"New Brunswick","Females","'80+'","2007","0.18","0.13","0.25","15.81","40","21895",
"New Brunswick","Females","'20+'","2008","0.32","0.30","0.34","3.18","990","309065",
"New Brunswick","Females","'20-34'","2008","0.13","0.10","0.16","10.54","90","70985",
"New Brunswick","Females","'35-49'","2008","0.41","0.37","0.45","5.31","355","87070",
"New Brunswick","Females","'50-64'","2008","0.46","0.42","0.51","5.06","390","84570",
"New Brunswick","Females","'65-79'","2008","0.25","0.20","0.30","9.53","110","44190",
"New Brunswick","Females","'80+'","2008","0.18","0.13","0.24","15.81","40","22250",
"New Brunswick","Females","'20+'","2009","0.34","0.32","0.36","3.10","1040","308710",
"New Brunswick","Females","'20-34'","2009","0.14","0.11","0.17","10.26","95","70040",
"New Brunswick","Females","'35-49'","2009","0.43","0.39","0.48","5.20","370","85535",
"New Brunswick","Females","'50-64'","2009","0.49","0.44","0.54","4.88","420","86050",
"New Brunswick","Females","'65-79'","2009","0.26","0.21","0.31","9.33","115","44685",
"New Brunswick","Females","'80+'","2009","0.20","0.15","0.27","14.91","45","22400",
"New Brunswick","Females","'20+'","2010","0.35","0.33","0.38","3.02","1100","310485",
"New Brunswick","Females","'20-34'","2010","0.14","0.11","0.17","10.26","95","69490",
"New Brunswick","Females","'35-49'","2010","0.44","0.39","0.49","5.20","370","84435",
"New Brunswick","Females","'50-64'","2010","0.52","0.48","0.57","4.66","460","88065",
"New Brunswick","Females","'65-79'","2010","0.29","0.25","0.35","8.61","135","45830",
"New Brunswick","Females","'80+'","2010","0.18","0.13","0.24","15.81","40","22660",
"New Brunswick","Females","'20+'","2011","0.36","0.34","0.39","2.96","1145","313855",
"New Brunswick","Females","'20-34'","2011","0.14","0.11","0.17","10.26","95","69865",
"New Brunswick","Females","'35-49'","2011","0.45","0.41","0.50","5.16","375","83145",
"New Brunswick","Females","'50-64'","2011","0.55","0.50","0.60","4.49","495","89680",
"New Brunswick","Females","'65-79'","2011","0.30","0.25","0.35","8.30","145","48200",
"New Brunswick","Females","'80+'","2011","0.17","0.12","0.24","15.81","40","22965",
"New Brunswick","Females","'20+'","2012","0.37","0.35","0.40","2.91","1180","314870",
"New Brunswick","Females","'20-34'","2012","0.13","0.10","0.16","10.54","90","69145",
"New Brunswick","Females","'35-49'","2012","0.46","0.41","0.51","5.16","375","81505",
"New Brunswick","Females","'50-64'","2012","0.57","0.53","0.63","4.39","520","90505",
"New Brunswick","Females","'65-79'","2012","0.33","0.28","0.38","7.78","165","50515",
"New Brunswick","Females","'80+'","2012","0.17","0.12","0.23","15.81","40","23205",
"New Brunswick","Females","'20+'","2013","0.39","0.37","0.41","2.86","1220","315435",
"New Brunswick","Females","'20-34'","2013","0.12","0.09","0.15","11.18","80","68325",
"New Brunswick","Females","'35-49'","2013","0.49","0.44","0.54","5.06","390","79680",
"New Brunswick","Females","'50-64'","2013","0.56","0.51","0.61","4.43","510","91245",
"New Brunswick","Females","'65-79'","2013","0.37","0.32","0.43","7.16","195","52760",
"New Brunswick","Females","'80+'","2013","0.17","0.12","0.23","15.81","40","23410",
"New Brunswick","Females","'20+'","2014","0.40","0.38","0.42","2.82","1260","317185",
"New Brunswick","Females","'20-34'","2014","0.13","0.10","0.16","10.85","85","67525",
"New Brunswick","Females","'35-49'","2014","0.49","0.44","0.54","5.13","380","78200",
"New Brunswick","Females","'50-64'","2014","0.57","0.53","0.62","4.34","530","92370",
"New Brunswick","Females","'65-79'","2014","0.42","0.36","0.47","6.59","230","55325",
"New Brunswick","Females","'80+'","2014","0.17","0.12","0.23","15.81","40","23780",
"New Brunswick","Females","'20+'","2015","0.41","0.39","0.44","2.75","1320","319550",
"New Brunswick","Females","'20-34'","2015","0.10","0.08","0.13","11.95","70","67055",
"New Brunswick","Females","'35-49'","2015","0.52","0.47","0.58","4.97","405","77190",
"New Brunswick","Females","'50-64'","2015","0.60","0.55","0.65","4.24","555","93230",
"New Brunswick","Females","'65-79'","2015","0.42","0.37","0.48","6.39","245","58195",
"New Brunswick","Females","'80+'","2015","0.17","0.12","0.23","15.81","40","23880",
"New Brunswick","Females","'20+'","2016","0.42","0.40","0.45","2.71","1365","322550",
"New Brunswick","Females","'20-34'","2016","0.10","0.08","0.13","11.95","70","66940",
"New Brunswick","Females","'35-49'","2016","0.55","0.50","0.61","4.85","425","76725",
"New Brunswick","Females","'50-64'","2016","0.60","0.56","0.66","4.21","565","93510",
"New Brunswick","Females","'65-79'","2016","0.43","0.38","0.49","6.14","265","61215",
"New Brunswick","Females","'80+'","2016","0.17","0.12","0.23","15.81","40","24165",
"New Brunswick","Females","'20+'","2017","0.43","0.41","0.45","2.68","1395","325310",
"New Brunswick","Females","'20-34'","2017","0.10","0.07","0.12","12.40","65","67375",
"New Brunswick","Females","'35-49'","2017","0.57","0.52","0.62","4.79","435","76670",
"New Brunswick","Females","'50-64'","2017","0.62","0.57","0.67","4.17","575","92975",
"New Brunswick","Females","'65-79'","2017","0.45","0.40","0.50","5.92","285","63960",
"New Brunswick","Females","'80+'","2017","0.14","0.10","0.20","16.90","35","24335",
"New Brunswick","Females","'20+'","2018","0.44","0.41","0.46","2.64","1430","328245",
"New Brunswick","Females","'20-34'","2018","0.10","0.07","0.12","12.40","65","67660",
"New Brunswick","Females","'35-49'","2018","0.56","0.51","0.62","4.79","435","77000",
"New Brunswick","Females","'50-64'","2018","0.64","0.59","0.69","4.12","590","92515",
"New Brunswick","Females","'65-79'","2018","0.45","0.40","0.51","5.77","300","66380",
"New Brunswick","Females","'80+'","2018","0.14","0.10","0.20","16.90","35","24685",
"New Brunswick","Females","'20+'","2019","0.44","0.42","0.47","2.61","1465","331555",
"New Brunswick","Females","'20-34'","2019","0.10","0.08","0.13","11.95","70","68290",
"New Brunswick","Females","'35-49'","2019","0.54","0.49","0.60","4.88","420","77290",
"New Brunswick","Females","'50-64'","2019","0.67","0.62","0.73","4.03","615","91690",
"New Brunswick","Females","'65-79'","2019","0.46","0.41","0.52","5.59","320","69215",
"New Brunswick","Females","'80+'","2019","0.14","0.10","0.19","16.90","35","25070",
"New Brunswick","Males","'20+'","2003","0.11","0.10","0.12","5.73","305","284260",
"New Brunswick","Males","'20-34'","2003","0.03","0.02","0.05","20.00","25","74960",
"New Brunswick","Males","'35-49'","2003","0.10","0.08","0.13","10.26","95","90725",
"New Brunswick","Males","'50-64'","2003","0.17","0.14","0.21","8.94","125","72445",
"New Brunswick","Males","'65-79'","2003","0.11","0.08","0.15","15.81","40","35300",
"New Brunswick","Males","'80+'","2003","0.14","0.08","0.23","25.82","15","10825",
"New Brunswick","Males","'20+'","2004","0.11","0.10","0.13","5.59","320","285600",
"New Brunswick","Males","'20-34'","2004","0.03","0.02","0.05","20.00","25","74145",
"New Brunswick","Males","'35-49'","2004","0.11","0.09","0.14","10.00","100","89465",
"New Brunswick","Males","'50-64'","2004","0.17","0.14","0.21","8.77","130","75045",
"New Brunswick","Males","'65-79'","2004","0.11","0.08","0.15","15.81","40","35855",
"New Brunswick","Males","'80+'","2004","0.18","0.11","0.28","22.36","20","11085",
"New Brunswick","Males","'20+'","2005","0.11","0.10","0.13","5.50","330","287460",
"New Brunswick","Males","'20-34'","2005","0.03","0.02","0.05","20.00","25","73250",
"New Brunswick","Males","'35-49'","2005","0.12","0.10","0.14","9.76","105","88820",
"New Brunswick","Males","'50-64'","2005","0.19","0.16","0.22","8.30","145","77270",
"New Brunswick","Males","'65-79'","2005","0.11","0.08","0.15","15.81","40","36710",
"New Brunswick","Males","'80+'","2005","0.18","0.11","0.27","22.36","20","11415",
"New Brunswick","Males","'20+'","2006","0.11","0.10","0.13","5.50","330","288625",
"New Brunswick","Males","'20-34'","2006","0.03","0.02","0.05","20.00","25","72045",
"New Brunswick","Males","'35-49'","2006","0.11","0.09","0.14","10.00","100","87825",
"New Brunswick","Males","'50-64'","2006","0.19","0.16","0.22","8.16","150","79460",
"New Brunswick","Males","'65-79'","2006","0.13","0.10","0.17","14.14","50","37720",
"New Brunswick","Males","'80+'","2006","0.09","0.04","0.16","31.62","10","11590",
"New Brunswick","Males","'20+'","2007","0.12","0.11","0.13","5.38","345","290370",
"New Brunswick","Males","'20-34'","2007","0.04","0.02","0.05","20.00","25","70930",
"New Brunswick","Males","'35-49'","2007","0.12","0.09","0.14","10.00","100","86740",
"New Brunswick","Males","'50-64'","2007","0.18","0.16","0.22","8.16","150","81670",
"New Brunswick","Males","'65-79'","2007","0.14","0.11","0.18","13.48","55","39055",
"New Brunswick","Males","'80+'","2007","0.13","0.07","0.21","25.82","15","11970",
"New Brunswick","Males","'20+'","2008","0.12","0.11","0.14","5.23","365","292860",
"New Brunswick","Males","'20-34'","2008","0.04","0.03","0.06","18.26","30","70510",
"New Brunswick","Males","'35-49'","2008","0.13","0.11","0.15","9.53","110","85820",
"New Brunswick","Males","'50-64'","2008","0.19","0.16","0.22","8.03","155","83780",
"New Brunswick","Males","'65-79'","2008","0.14","0.10","0.18","13.48","55","40505",
"New Brunswick","Males","'80+'","2008","0.08","0.04","0.15","31.62","10","12235",
"New Brunswick","Males","'20+'","2009","0.13","0.12","0.15","5.10","385","291705",
"New Brunswick","Males","'20-34'","2009","0.05","0.03","0.07","16.90","35","69695",
"New Brunswick","Males","'35-49'","2009","0.14","0.12","0.17","9.13","120","83585",
"New Brunswick","Males","'50-64'","2009","0.19","0.17","0.23","7.78","165","84825",
"New Brunswick","Males","'65-79'","2009","0.15","0.11","0.19","12.91","60","41185",
"New Brunswick","Males","'80+'","2009","0.16","0.10","0.25","22.36","20","12425",
"New Brunswick","Males","'20+'","2010","0.14","0.13","0.15","4.91","415","295855",
"New Brunswick","Males","'20-34'","2010","0.04","0.03","0.06","18.26","30","70035",
"New Brunswick","Males","'35-49'","2010","0.15","0.12","0.18","8.94","125","83520",
"New Brunswick","Males","'50-64'","2010","0.21","0.18","0.24","7.45","180","86925",
"New Brunswick","Males","'65-79'","2010","0.14","0.11","0.18","12.91","60","42630",
"New Brunswick","Males","'80+'","2010","0.16","0.10","0.24","22.36","20","12745",
"New Brunswick","Males","'20+'","2011","0.14","0.13","0.15","4.88","420","299220",
"New Brunswick","Males","'20-34'","2011","0.04","0.03","0.06","18.26","30","69945",
"New Brunswick","Males","'35-49'","2011","0.16","0.13","0.19","8.77","130","82495",
"New Brunswick","Males","'50-64'","2011","0.20","0.18","0.24","7.45","180","88265",
"New Brunswick","Males","'65-79'","2011","0.15","0.12","0.20","11.95","70","45245",
"New Brunswick","Males","'80+'","2011","0.11","0.06","0.19","25.82","15","13280",
"New Brunswick","Males","'20+'","2012","0.14","0.13","0.16","4.82","430","300850",
"New Brunswick","Males","'20-34'","2012","0.04","0.02","0.05","20.00","25","69515",
"New Brunswick","Males","'35-49'","2012","0.16","0.13","0.19","8.77","130","80895",
"New Brunswick","Males","'50-64'","2012","0.21","0.18","0.24","7.35","185","89105",
"New Brunswick","Males","'65-79'","2012","0.15","0.11","0.19","11.95","70","47655",
"New Brunswick","Males","'80+'","2012","0.11","0.06","0.18","25.82","15","13670",
"New Brunswick","Males","'20+'","2013","0.15","0.14","0.16","4.71","450","301900",
"New Brunswick","Males","'20-34'","2013","0.04","0.02","0.05","20.00","25","68830",
"New Brunswick","Males","'35-49'","2013","0.16","0.13","0.19","8.94","125","79165",
"New Brunswick","Males","'50-64'","2013","0.22","0.19","0.25","7.16","195","89810",
"New Brunswick","Males","'65-79'","2013","0.16","0.13","0.20","11.18","80","50115",
"New Brunswick","Males","'80+'","2013","0.14","0.09","0.22","22.36","20","13965",
"New Brunswick","Males","'20+'","2014","0.15","0.14","0.16","4.69","455","302960",
"New Brunswick","Males","'20-34'","2014","0.04","0.02","0.05","20.00","25","67750",
"New Brunswick","Males","'35-49'","2014","0.17","0.14","0.20","8.77","130","77315",
"New Brunswick","Males","'50-64'","2014","0.20","0.18","0.24","7.35","185","90640",
"New Brunswick","Males","'65-79'","2014","0.17","0.14","0.21","10.54","90","52900",
"New Brunswick","Males","'80+'","2014","0.14","0.09","0.22","22.36","20","14355",
"New Brunswick","Males","'20+'","2015","0.16","0.14","0.17","4.56","480","305950",
"New Brunswick","Males","'20-34'","2015","0.04","0.03","0.06","18.26","30","67600",
"New Brunswick","Males","'35-49'","2015","0.17","0.14","0.20","8.77","130","76480",
"New Brunswick","Males","'50-64'","2015","0.21","0.18","0.25","7.16","195","91470",
"New Brunswick","Males","'65-79'","2015","0.19","0.15","0.23","9.76","105","55615",
"New Brunswick","Males","'80+'","2015","0.14","0.08","0.21","22.36","20","14780",
"New Brunswick","Males","'20+'","2016","0.16","0.15","0.18","4.47","500","309350",
"New Brunswick","Males","'20-34'","2016","0.04","0.03","0.06","18.26","30","67905",
"New Brunswick","Males","'35-49'","2016","0.18","0.15","0.21","8.61","135","76070",
"New Brunswick","Males","'50-64'","2016","0.21","0.18","0.24","7.16","195","91655",
"New Brunswick","Males","'65-79'","2016","0.19","0.15","0.23","9.53","110","58445",
"New Brunswick","Males","'80+'","2016","0.13","0.08","0.20","22.36","20","15265",
"New Brunswick","Males","'20+'","2017","0.16","0.15","0.18","4.43","510","313025",
"New Brunswick","Males","'20-34'","2017","0.04","0.03","0.06","18.26","30","68870",
"New Brunswick","Males","'35-49'","2017","0.19","0.16","0.22","8.30","145","76215",
"New Brunswick","Males","'50-64'","2017","0.22","0.19","0.25","7.07","200","91515",
"New Brunswick","Males","'65-79'","2017","0.20","0.16","0.24","9.13","120","60640",
"New Brunswick","Males","'80+'","2017","0.10","0.05","0.16","25.82","15","15785",
"New Brunswick","Males","'20+'","2018","0.16","0.15","0.18","4.39","520","316875",
"New Brunswick","Males","'20-34'","2018","0.05","0.03","0.07","16.90","35","70010",
"New Brunswick","Males","'35-49'","2018","0.19","0.16","0.22","8.30","145","76445",
"New Brunswick","Males","'50-64'","2018","0.21","0.18","0.25","7.16","195","91130",
"New Brunswick","Males","'65-79'","2018","0.21","0.17","0.25","8.77","130","62960",
"New Brunswick","Males","'80+'","2018","0.09","0.05","0.15","25.82","15","16325",
"New Brunswick","Males","'20+'","2019","0.16","0.15","0.18","4.36","525","321330",
"New Brunswick","Males","'20-34'","2019","0.04","0.03","0.06","18.26","30","71385",
"New Brunswick","Males","'35-49'","2019","0.18","0.15","0.21","8.61","135","76870",
"New Brunswick","Males","'50-64'","2019","0.22","0.19","0.25","7.07","200","90735",
"New Brunswick","Males","'65-79'","2019","0.21","0.18","0.25","8.45","140","65445",
"New Brunswick","Males","'80+'","2019","0.12","0.07","0.18","22.36","20","16895",
"Quebec","Both sexes","'20+'","2003","","","","","","",
"Quebec","Both sexes","'20-34'","2003","","","","","","",
"Quebec","Both sexes","'35-49'","2003","","","","","","",
"Quebec","Both sexes","'50-64'","2003","","","","","","",
"Quebec","Both sexes","'65-79'","2003","","","","","","",
"Quebec","Both sexes","'80+'","2003","","","","","","",
"Quebec","Both sexes","'20+'","2004","","","","","","",
"Quebec","Both sexes","'20-34'","2004","","","","","","",
"Quebec","Both sexes","'35-49'","2004","","","","","","",
"Quebec","Both sexes","'50-64'","2004","","","","","","",
"Quebec","Both sexes","'65-79'","2004","","","","","","",
"Quebec","Both sexes","'80+'","2004","","","","","","",
"Quebec","Both sexes","'20+'","2005","","","","","","",
"Quebec","Both sexes","'20-34'","2005","","","","","","",
"Quebec","Both sexes","'35-49'","2005","","","","","","",
"Quebec","Both sexes","'50-64'","2005","","","","","","",
"Quebec","Both sexes","'65-79'","2005","","","","","","",
"Quebec","Both sexes","'80+'","2005","","","","","","",
"Quebec","Both sexes","'20+'","2006","","","","","","",
"Quebec","Both sexes","'20-34'","2006","","","","","","",
"Quebec","Both sexes","'35-49'","2006","","","","","","",
"Quebec","Both sexes","'50-64'","2006","","","","","","",
"Quebec","Both sexes","'65-79'","2006","","","","","","",
"Quebec","Both sexes","'80+'","2006","","","","","","",
"Quebec","Both sexes","'20+'","2007","","","","","","",
"Quebec","Both sexes","'20-34'","2007","","","","","","",
"Quebec","Both sexes","'35-49'","2007","","","","","","",
"Quebec","Both sexes","'50-64'","2007","","","","","","",
"Quebec","Both sexes","'65-79'","2007","","","","","","",
"Quebec","Both sexes","'80+'","2007","","","","","","",
"Quebec","Both sexes","'20+'","2008","","","","","","",
"Quebec","Both sexes","'20-34'","2008","","","","","","",
"Quebec","Both sexes","'35-49'","2008","","","","","","",
"Quebec","Both sexes","'50-64'","2008","","","","","","",
"Quebec","Both sexes","'65-79'","2008","","","","","","",
"Quebec","Both sexes","'80+'","2008","","","","","","",
"Quebec","Both sexes","'20+'","2009","","","","","","",
"Quebec","Both sexes","'20-34'","2009","","","","","","",
"Quebec","Both sexes","'35-49'","2009","","","","","","",
"Quebec","Both sexes","'50-64'","2009","","","","","","",
"Quebec","Both sexes","'65-79'","2009","","","","","","",
"Quebec","Both sexes","'80+'","2009","","","","","","",
"Quebec","Both sexes","'20+'","2010","","","","","","",
"Quebec","Both sexes","'20-34'","2010","","","","","","",
"Quebec","Both sexes","'35-49'","2010","","","","","","",
"Quebec","Both sexes","'50-64'","2010","","","","","","",
"Quebec","Both sexes","'65-79'","2010","","","","","","",
"Quebec","Both sexes","'80+'","2010","","","","","","",
"Quebec","Both sexes","'20+'","2011","","","","","","",
"Quebec","Both sexes","'20-34'","2011","","","","","","",
"Quebec","Both sexes","'35-49'","2011","","","","","","",
"Quebec","Both sexes","'50-64'","2011","","","","","","",
"Quebec","Both sexes","'65-79'","2011","","","","","","",
"Quebec","Both sexes","'80+'","2011","","","","","","",
"Quebec","Both sexes","'20+'","2012","","","","","","",
"Quebec","Both sexes","'20-34'","2012","","","","","","",
"Quebec","Both sexes","'35-49'","2012","","","","","","",
"Quebec","Both sexes","'50-64'","2012","","","","","","",
"Quebec","Both sexes","'65-79'","2012","","","","","","",
"Quebec","Both sexes","'80+'","2012","","","","","","",
"Quebec","Both sexes","'20+'","2013","","","","","","",
"Quebec","Both sexes","'20-34'","2013","","","","","","",
"Quebec","Both sexes","'35-49'","2013","","","","","","",
"Quebec","Both sexes","'50-64'","2013","","","","","","",
"Quebec","Both sexes","'65-79'","2013","","","","","","",
"Quebec","Both sexes","'80+'","2013","","","","","","",
"Quebec","Both sexes","'20+'","2014","","","","","","",
"Quebec","Both sexes","'20-34'","2014","","","","","","",
"Quebec","Both sexes","'35-49'","2014","","","","","","",
"Quebec","Both sexes","'50-64'","2014","","","","","","",
"Quebec","Both sexes","'65-79'","2014","","","","","","",
"Quebec","Both sexes","'80+'","2014","","","","","","",
"Quebec","Both sexes","'20+'","2015","","","","","","",
"Quebec","Both sexes","'20-34'","2015","","","","","","",
"Quebec","Both sexes","'35-49'","2015","","","","","","",
"Quebec","Both sexes","'50-64'","2015","","","","","","",
"Quebec","Both sexes","'65-79'","2015","","","","","","",
"Quebec","Both sexes","'80+'","2015","","","","","","",
"Quebec","Both sexes","'20+'","2016","","","","","","",
"Quebec","Both sexes","'20-34'","2016","","","","","","",
"Quebec","Both sexes","'35-49'","2016","","","","","","",
"Quebec","Both sexes","'50-64'","2016","","","","","","",
"Quebec","Both sexes","'65-79'","2016","","","","","","",
"Quebec","Both sexes","'80+'","2016","","","","","","",
"Quebec","Both sexes","'20+'","2017","","","","","","",
"Quebec","Both sexes","'20-34'","2017","","","","","","",
"Quebec","Both sexes","'35-49'","2017","","","","","","",
"Quebec","Both sexes","'50-64'","2017","","","","","","",
"Quebec","Both sexes","'65-79'","2017","","","","","","",
"Quebec","Both sexes","'80+'","2017","","","","","","",
"Quebec","Both sexes","'20+'","2018","","","","","","",
"Quebec","Both sexes","'20-34'","2018","","","","","","",
"Quebec","Both sexes","'35-49'","2018","","","","","","",
"Quebec","Both sexes","'50-64'","2018","","","","","","",
"Quebec","Both sexes","'65-79'","2018","","","","","","",
"Quebec","Both sexes","'80+'","2018","","","","","","",
"Quebec","Both sexes","'20+'","2019","","","","","","",
"Quebec","Both sexes","'20-34'","2019","","","","","","",
"Quebec","Both sexes","'35-49'","2019","","","","","","",
"Quebec","Both sexes","'50-64'","2019","","","","","","",
"Quebec","Both sexes","'65-79'","2019","","","","","","",
"Quebec","Both sexes","'80+'","2019","","","","","","",
"Quebec","Females","'20+'","2003","","","","","","",
"Quebec","Females","'20-34'","2003","","","","","","",
"Quebec","Females","'35-49'","2003","","","","","","",
"Quebec","Females","'50-64'","2003","","","","","","",
"Quebec","Females","'65-79'","2003","","","","","","",
"Quebec","Females","'80+'","2003","","","","","","",
"Quebec","Females","'20+'","2004","","","","","","",
"Quebec","Females","'20-34'","2004","","","","","","",
"Quebec","Females","'35-49'","2004","","","","","","",
"Quebec","Females","'50-64'","2004","","","","","","",
"Quebec","Females","'65-79'","2004","","","","","","",
"Quebec","Females","'80+'","2004","","","","","","",
"Quebec","Females","'20+'","2005","","","","","","",
"Quebec","Females","'20-34'","2005","","","","","","",
"Quebec","Females","'35-49'","2005","","","","","","",
"Quebec","Females","'50-64'","2005","","","","","","",
"Quebec","Females","'65-79'","2005","","","","","","",
"Quebec","Females","'80+'","2005","","","","","","",
"Quebec","Females","'20+'","2006","","","","","","",
"Quebec","Females","'20-34'","2006","","","","","","",
"Quebec","Females","'35-49'","2006","","","","","","",
"Quebec","Females","'50-64'","2006","","","","","","",
"Quebec","Females","'65-79'","2006","","","","","","",
"Quebec","Females","'80+'","2006","","","","","","",
"Quebec","Females","'20+'","2007","","","","","","",
"Quebec","Females","'20-34'","2007","","","","","","",
"Quebec","Females","'35-49'","2007","","","","","","",
"Quebec","Females","'50-64'","2007","","","","","","",
"Quebec","Females","'65-79'","2007","","","","","","",
"Quebec","Females","'80+'","2007","","","","","","",
"Quebec","Females","'20+'","2008","","","","","","",
"Quebec","Females","'20-34'","2008","","","","","","",
"Quebec","Females","'35-49'","2008","","","","","","",
"Quebec","Females","'50-64'","2008","","","","","","",
"Quebec","Females","'65-79'","2008","","","","","","",
"Quebec","Females","'80+'","2008","","","","","","",
"Quebec","Females","'20+'","2009","","","","","","",
"Quebec","Females","'20-34'","2009","","","","","","",
"Quebec","Females","'35-49'","2009","","","","","","",
"Quebec","Females","'50-64'","2009","","","","","","",
"Quebec","Females","'65-79'","2009","","","","","","",
"Quebec","Females","'80+'","2009","","","","","","",
"Quebec","Females","'20+'","2010","","","","","","",
"Quebec","Females","'20-34'","2010","","","","","","",
"Quebec","Females","'35-49'","2010","","","","","","",
"Quebec","Females","'50-64'","2010","","","","","","",
"Quebec","Females","'65-79'","2010","","","","","","",
"Quebec","Females","'80+'","2010","","","","","","",
"Quebec","Females","'20+'","2011","","","","","","",
"Quebec","Females","'20-34'","2011","","","","","","",
"Quebec","Females","'35-49'","2011","","","","","","",
"Quebec","Females","'50-64'","2011","","","","","","",
"Quebec","Females","'65-79'","2011","","","","","","",
"Quebec","Females","'80+'","2011","","","","","","",
"Quebec","Females","'20+'","2012","","","","","","",
"Quebec","Females","'20-34'","2012","","","","","","",
"Quebec","Females","'35-49'","2012","","","","","","",
"Quebec","Females","'50-64'","2012","","","","","","",
"Quebec","Females","'65-79'","2012","","","","","","",
"Quebec","Females","'80+'","2012","","","","","","",
"Quebec","Females","'20+'","2013","","","","","","",
"Quebec","Females","'20-34'","2013","","","","","","",
"Quebec","Females","'35-49'","2013","","","","","","",
"Quebec","Females","'50-64'","2013","","","","","","",
"Quebec","Females","'65-79'","2013","","","","","","",
"Quebec","Females","'80+'","2013","","","","","","",
"Quebec","Females","'20+'","2014","","","","","","",
"Quebec","Females","'20-34'","2014","","","","","","",
"Quebec","Females","'35-49'","2014","","","","","","",
"Quebec","Females","'50-64'","2014","","","","","","",
"Quebec","Females","'65-79'","2014","","","","","","",
"Quebec","Females","'80+'","2014","","","","","","",
"Quebec","Females","'20+'","2015","","","","","","",
"Quebec","Females","'20-34'","2015","","","","","","",
"Quebec","Females","'35-49'","2015","","","","","","",
"Quebec","Females","'50-64'","2015","","","","","","",
"Quebec","Females","'65-79'","2015","","","","","","",
"Quebec","Females","'80+'","2015","","","","","","",
"Quebec","Females","'20+'","2016","","","","","","",
"Quebec","Females","'20-34'","2016","","","","","","",
"Quebec","Females","'35-49'","2016","","","","","","",
"Quebec","Females","'50-64'","2016","","","","","","",
"Quebec","Females","'65-79'","2016","","","","","","",
"Quebec","Females","'80+'","2016","","","","","","",
"Quebec","Females","'20+'","2017","","","","","","",
"Quebec","Females","'20-34'","2017","","","","","","",
"Quebec","Females","'35-49'","2017","","","","","","",
"Quebec","Females","'50-64'","2017","","","","","","",
"Quebec","Females","'65-79'","2017","","","","","","",
"Quebec","Females","'80+'","2017","","","","","","",
"Quebec","Females","'20+'","2018","","","","","","",
"Quebec","Females","'20-34'","2018","","","","","","",
"Quebec","Females","'35-49'","2018","","","","","","",
"Quebec","Females","'50-64'","2018","","","","","","",
"Quebec","Females","'65-79'","2018","","","","","","",
"Quebec","Females","'80+'","2018","","","","","","",
"Quebec","Females","'20+'","2019","","","","","","",
"Quebec","Females","'20-34'","2019","","","","","","",
"Quebec","Females","'35-49'","2019","","","","","","",
"Quebec","Females","'50-64'","2019","","","","","","",
"Quebec","Females","'65-79'","2019","","","","","","",
"Quebec","Females","'80+'","2019","","","","","","",
"Quebec","Males","'20+'","2003","","","","","","",
"Quebec","Males","'20-34'","2003","","","","","","",
"Quebec","Males","'35-49'","2003","","","","","","",
"Quebec","Males","'50-64'","2003","","","","","","",
"Quebec","Males","'65-79'","2003","","","","","","",
"Quebec","Males","'80+'","2003","","","","","","",
"Quebec","Males","'20+'","2004","","","","","","",
"Quebec","Males","'20-34'","2004","","","","","","",
"Quebec","Males","'35-49'","2004","","","","","","",
