"Data Table: Gout and other crystal arthropathies (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Males","'20+'","2016","2.42","2.42","2.43","0.17","354150","14607235",
"Canada","Males","'20-34'","2016","0.30","0.29","0.31","0.93","11545","3852760",
"Canada","Males","'20-24'","2016","0.06","0.05","0.06","3.83","680","1226335",
"Canada","Males","'25-29'","2016","0.23","0.23","0.24","1.80","3085","1322370",
"Canada","Males","'30-34'","2016","0.60","0.58","0.61","1.13","7775","1304050",
"Canada","Males","'35-49'","2016","1.62","1.60","1.63","0.40","61305","3791515",
"Canada","Males","'35-39'","2016","1.05","1.03","1.07","0.86","13415","1276120",
"Canada","Males","'40-44'","2016","1.65","1.62","1.67","0.70","20355","1236340",
"Canada","Males","'45-49'","2016","2.15","2.13","2.18","0.60","27540","1279060",
"Canada","Males","'50-64'","2016","2.99","2.97","3.00","0.29","119225","3990590",
"Canada","Males","'50-54'","2016","2.55","2.53","2.58","0.53","35740","1400020",
"Canada","Males","'55-59'","2016","2.98","2.96","3.01","0.49","41325","1385025",
"Canada","Males","'60-64'","2016","3.50","3.46","3.53","0.49","42160","1205545",
"Canada","Males","'65-79'","2016","4.96","4.93","4.98","0.30","112905","2278170",
"Canada","Males","'65-69'","2016","4.29","4.25","4.33","0.48","43150","1005210",
"Canada","Males","'70-74'","2016","5.11","5.06","5.16","0.51","38695","757460",
"Canada","Males","'75-79'","2016","6.03","5.96","6.09","0.57","31060","515500",
"Canada","Males","'80+'","2016","7.08","7.02","7.15","0.45","49175","694205",
"Canada","Males","'80-84'","2016","6.93","6.85","7.02","0.64","24730","356640",
"Canada","Males","'85-89'","2016","7.36","7.24","7.47","0.79","16185","220025",
"Canada","Males","'90+'","2016","7.03","6.88","7.18","1.10","8260","117540",
"Canada","Males","'20+'","2017","2.47","2.46","2.48","0.17","366325","14820185",
"Canada","Males","'20-34'","2017","0.31","0.30","0.31","0.92","11875","3886435",
"Canada","Males","'20-24'","2017","0.06","0.05","0.06","3.74","715","1220235",
"Canada","Males","'25-29'","2017","0.24","0.23","0.25","1.76","3240","1347710",
"Canada","Males","'30-34'","2017","0.60","0.59","0.61","1.12","7920","1318495",
"Canada","Males","'35-49'","2017","1.67","1.66","1.68","0.40","64015","3832115",
"Canada","Males","'35-39'","2017","1.11","1.09","1.12","0.83","14455","1307560",
"Canada","Males","'40-44'","2017","1.68","1.66","1.71","0.69","20975","1246715",
"Canada","Males","'45-49'","2017","2.24","2.21","2.26","0.59","28585","1277845",
"Canada","Males","'50-64'","2017","3.04","3.03","3.06","0.29","122040","4011080",
"Canada","Males","'50-54'","2017","2.61","2.58","2.63","0.53","35450","1360265",
"Canada","Males","'55-59'","2017","3.04","3.01","3.07","0.48","42750","1405020",
"Canada","Males","'60-64'","2017","3.52","3.49","3.55","0.48","43840","1245800",
"Canada","Males","'65-79'","2017","4.95","4.92","4.98","0.29","117445","2372620",
"Canada","Males","'65-69'","2017","4.25","4.21","4.29","0.48","43535","1023460",
"Canada","Males","'70-74'","2017","5.11","5.07","5.16","0.49","41275","806975",
"Canada","Males","'75-79'","2017","6.02","5.95","6.08","0.55","32630","542185",
"Canada","Males","'80+'","2017","7.10","7.04","7.16","0.44","50955","717935",
"Canada","Males","'80-84'","2017","6.94","6.85","7.03","0.63","25360","365415",
"Canada","Males","'85-89'","2017","7.40","7.28","7.51","0.77","16830","227570",
"Canada","Males","'90+'","2017","7.01","6.87","7.16","1.07","8765","124955",
"Canada","Males","'20+'","2018","2.50","2.50","2.51","0.16","377445","15071805",
"Canada","Males","'20-34'","2018","0.31","0.31","0.32","0.90","12375","3939755",
"Canada","Males","'20-24'","2018","0.06","0.06","0.07","3.62","765","1220410",
"Canada","Males","'25-29'","2018","0.24","0.23","0.25","1.74","3320","1371815",
"Canada","Males","'30-34'","2018","0.61","0.60","0.63","1.10","8285","1347530",
"Canada","Males","'35-49'","2018","1.70","1.69","1.72","0.39","66180","3887645",
"Canada","Males","'35-39'","2018","1.12","1.10","1.14","0.81","15075","1345165",
"Canada","Males","'40-44'","2018","1.72","1.69","1.74","0.68","21765","1268900",
"Canada","Males","'45-49'","2018","2.30","2.28","2.33","0.58","29335","1273575",
"Canada","Males","'50-64'","2018","3.09","3.07","3.11","0.28","124570","4030015",
"Canada","Males","'50-54'","2018","2.68","2.65","2.71","0.53","35485","1324320",
"Canada","Males","'55-59'","2018","3.08","3.05","3.11","0.48","43890","1425350",
"Canada","Males","'60-64'","2018","3.53","3.50","3.56","0.47","45200","1280355",
"Canada","Males","'65-79'","2018","4.93","4.91","4.96","0.29","121925","2470905",
"Canada","Males","'65-69'","2018","4.23","4.19","4.27","0.47","44575","1052780",
"Canada","Males","'70-74'","2018","5.09","5.05","5.14","0.48","43160","847355",
"Canada","Males","'75-79'","2018","5.99","5.93","6.05","0.54","34190","570775",
"Canada","Males","'80+'","2018","7.05","6.99","7.11","0.44","52395","743475",
"Canada","Males","'80-84'","2018","6.83","6.74","6.91","0.62","25755","377225",
"Canada","Males","'85-89'","2018","7.41","7.30","7.52","0.76","17350","234035",
"Canada","Males","'90+'","2018","7.03","6.88","7.17","1.04","9290","132215",
"Canada","Males","'20+'","2019","2.53","2.52","2.53","0.16","387930","15357555",
"Canada","Males","'20-34'","2019","0.32","0.31","0.33","0.88","12805","4007785",
"Canada","Males","'20-24'","2019","0.07","0.06","0.07","3.54","800","1219955",
"Canada","Males","'25-29'","2019","0.25","0.24","0.25","1.70","3440","1395150",
"Canada","Males","'30-34'","2019","0.61","0.60","0.63","1.08","8560","1392675",
"Canada","Males","'35-49'","2019","1.72","1.71","1.74","0.38","68195","3955615",
"Canada","Males","'35-39'","2019","1.14","1.12","1.16","0.80","15765","1384750",
"Canada","Males","'40-44'","2019","1.73","1.70","1.75","0.67","22385","1296465",
"Canada","Males","'45-49'","2019","2.36","2.33","2.38","0.58","30045","1274405",
"Canada","Males","'50-64'","2019","3.13","3.11","3.14","0.28","126360","4043115",
"Canada","Males","'50-54'","2019","2.74","2.71","2.77","0.53","35580","1299315",
"Canada","Males","'55-59'","2019","3.12","3.09","3.15","0.47","44705","1434340",
"Canada","Males","'60-64'","2019","3.52","3.49","3.55","0.47","46075","1309460",
"Canada","Males","'65-79'","2019","4.91","4.88","4.94","0.28","126620","2579300",
"Canada","Males","'65-69'","2019","4.21","4.17","4.25","0.47","45890","1089810",
"Canada","Males","'70-74'","2019","5.09","5.04","5.14","0.47","45285","889880",
"Canada","Males","'75-79'","2019","5.91","5.85","5.97","0.53","35450","599615",
"Canada","Males","'80+'","2019","6.99","6.93","7.05","0.43","53950","771745",
"Canada","Males","'80-84'","2019","6.77","6.69","6.86","0.61","26470","390780",
"Canada","Males","'85-89'","2019","7.36","7.26","7.47","0.75","17655","239755",
"Canada","Males","'90+'","2019","6.95","6.82","7.09","1.01","9820","141205",
"Newfoundland and Labrador","Both sexes","'20+'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'20-34'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'20+'","2008","1.99","1.95","2.03","1.09","8450","424330",
"Newfoundland and Labrador","Both sexes","'20-34'","2008","0.19","0.16","0.21","7.35","185","99595",
"Newfoundland and Labrador","Both sexes","'35-49'","2008","1.25","1.19","1.31","2.55","1535","122910",
"Newfoundland and Labrador","Both sexes","'50-64'","2008","2.61","2.53","2.71","1.77","3210","122760",
"Newfoundland and Labrador","Both sexes","'65-79'","2008","4.12","3.96","4.29","2.02","2440","59165",
"Newfoundland and Labrador","Both sexes","'80+'","2008","5.43","5.11","5.76","3.04","1080","19895",
"Newfoundland and Labrador","Both sexes","'20+'","2009","2.03","1.99","2.08","1.07","8735","429670",
"Newfoundland and Labrador","Both sexes","'20-34'","2009","0.19","0.16","0.22","7.25","190","100300",
"Newfoundland and Labrador","Both sexes","'35-49'","2009","1.28","1.21","1.34","2.53","1560","122115",
"Newfoundland and Labrador","Both sexes","'50-64'","2009","2.61","2.52","2.70","1.75","3280","125630",
"Newfoundland and Labrador","Both sexes","'65-79'","2009","4.18","4.02","4.35","1.97","2565","61335",
"Newfoundland and Labrador","Both sexes","'80+'","2009","5.62","5.30","5.95","2.96","1140","20295",
"Newfoundland and Labrador","Both sexes","'20+'","2010","2.10","2.06","2.14","1.05","9120","434495",
"Newfoundland and Labrador","Both sexes","'20-34'","2010","0.18","0.15","0.21","7.45","180","100820",
"Newfoundland and Labrador","Both sexes","'35-49'","2010","1.34","1.27","1.40","2.49","1615","120755",
"Newfoundland and Labrador","Both sexes","'50-64'","2010","2.65","2.56","2.74","1.72","3380","127655",
"Newfoundland and Labrador","Both sexes","'65-79'","2010","4.29","4.13","4.45","1.90","2765","64455",
"Newfoundland and Labrador","Both sexes","'80+'","2010","5.67","5.35","6.00","2.91","1180","20805",
"Newfoundland and Labrador","Both sexes","'20+'","2011","2.15","2.10","2.19","1.03","9405","438285",
"Newfoundland and Labrador","Both sexes","'20-34'","2011","0.19","0.17","0.22","7.16","195","100845",
"Newfoundland and Labrador","Both sexes","'35-49'","2011","1.35","1.28","1.41","2.50","1605","119200",
"Newfoundland and Labrador","Both sexes","'50-64'","2011","2.70","2.61","2.79","1.69","3485","128915",
"Newfoundland and Labrador","Both sexes","'65-79'","2011","4.20","4.05","4.36","1.87","2860","68100",
"Newfoundland and Labrador","Both sexes","'80+'","2011","5.92","5.59","6.25","2.82","1255","21215",
"Newfoundland and Labrador","Both sexes","'20+'","2012","2.23","2.18","2.27","1.01","9820","440915",
"Newfoundland and Labrador","Both sexes","'20-34'","2012","0.21","0.18","0.24","6.90","210","100095",
"Newfoundland and Labrador","Both sexes","'35-49'","2012","1.39","1.32","1.46","2.47","1635","117670",
"Newfoundland and Labrador","Both sexes","'50-64'","2012","2.78","2.69","2.87","1.66","3610","129865",
"Newfoundland and Labrador","Both sexes","'65-79'","2012","4.26","4.11","4.41","1.81","3050","71620",
"Newfoundland and Labrador","Both sexes","'80+'","2012","6.07","5.75","6.41","2.76","1315","21660",
"Newfoundland and Labrador","Both sexes","'20+'","2013","2.28","2.24","2.32","1.00","10085","442465",
"Newfoundland and Labrador","Both sexes","'20-34'","2013","0.22","0.19","0.25","6.82","215","99250",
"Newfoundland and Labrador","Both sexes","'35-49'","2013","1.41","1.34","1.48","2.48","1630","115400",
"Newfoundland and Labrador","Both sexes","'50-64'","2013","2.76","2.67","2.85","1.66","3610","130740",
"Newfoundland and Labrador","Both sexes","'65-79'","2013","4.33","4.18","4.48","1.76","3245","74985",
"Newfoundland and Labrador","Both sexes","'80+'","2013","6.29","5.97","6.63","2.68","1390","22090",
"Newfoundland and Labrador","Both sexes","'20+'","2014","2.35","2.30","2.39","0.98","10385","442775",
"Newfoundland and Labrador","Both sexes","'20-34'","2014","0.23","0.20","0.26","6.74","220","97380",
"Newfoundland and Labrador","Both sexes","'35-49'","2014","1.43","1.36","1.50","2.48","1620","113450",
"Newfoundland and Labrador","Both sexes","'50-64'","2014","2.82","2.73","2.91","1.64","3705","131410",
"Newfoundland and Labrador","Both sexes","'65-79'","2014","4.38","4.24","4.53","1.71","3430","78255",
"Newfoundland and Labrador","Both sexes","'80+'","2014","6.35","6.02","6.69","2.66","1415","22280",
"Newfoundland and Labrador","Both sexes","'20+'","2015","2.39","2.35","2.44","0.97","10570","441495",
"Newfoundland and Labrador","Both sexes","'20-34'","2015","0.24","0.21","0.27","6.67","225","95210",
"Newfoundland and Labrador","Both sexes","'35-49'","2015","1.45","1.38","1.52","2.50","1605","110645",
"Newfoundland and Labrador","Both sexes","'50-64'","2015","2.83","2.74","2.92","1.64","3710","131135",
"Newfoundland and Labrador","Both sexes","'65-79'","2015","4.41","4.27","4.56","1.66","3615","81920",
"Newfoundland and Labrador","Both sexes","'80+'","2015","6.24","5.92","6.58","2.66","1410","22585",
"Newfoundland and Labrador","Both sexes","'20+'","2016","2.47","2.43","2.52","0.95","10985","444170",
"Newfoundland and Labrador","Both sexes","'20-34'","2016","0.24","0.21","0.28","6.59","230","94655",
"Newfoundland and Labrador","Both sexes","'35-49'","2016","1.54","1.46","1.61","2.44","1680","109445",
"Newfoundland and Labrador","Both sexes","'50-64'","2016","2.86","2.77","2.95","1.63","3750","131210",
"Newfoundland and Labrador","Both sexes","'65-79'","2016","4.52","4.37","4.66","1.61","3865","85580",
"Newfoundland and Labrador","Both sexes","'80+'","2016","6.31","6.00","6.65","2.61","1470","23280",
"Newfoundland and Labrador","Both sexes","'20+'","2017","2.51","2.46","2.56","0.95","11110","442615",
"Newfoundland and Labrador","Both sexes","'20-34'","2017","0.26","0.23","0.30","6.45","240","92270",
"Newfoundland and Labrador","Both sexes","'35-49'","2017","1.54","1.47","1.62","2.46","1650","106965",
"Newfoundland and Labrador","Both sexes","'50-64'","2017","2.86","2.77","2.96","1.64","3735","130500",
"Newfoundland and Labrador","Both sexes","'65-79'","2017","4.55","4.41","4.69","1.57","4045","88965",
"Newfoundland and Labrador","Both sexes","'80+'","2017","6.04","5.73","6.36","2.63","1445","23925",
"Newfoundland and Labrador","Both sexes","'20+'","2018","2.58","2.53","2.63","0.94","11405","442050",
"Newfoundland and Labrador","Both sexes","'20-34'","2018","0.24","0.21","0.28","6.74","220","90425",
"Newfoundland and Labrador","Both sexes","'35-49'","2018","1.56","1.48","1.63","2.47","1635","105080",
"Newfoundland and Labrador","Both sexes","'50-64'","2018","2.91","2.81","3.00","1.63","3765","129535",
"Newfoundland and Labrador","Both sexes","'65-79'","2018","4.63","4.49","4.77","1.53","4280","92535",
"Newfoundland and Labrador","Both sexes","'80+'","2018","6.17","5.86","6.49","2.57","1510","24480",
"Newfoundland and Labrador","Both sexes","'20+'","2019","2.63","2.59","2.68","0.93","11670","443195",
"Newfoundland and Labrador","Both sexes","'20-34'","2019","0.25","0.21","0.28","6.74","220","89600",
"Newfoundland and Labrador","Both sexes","'35-49'","2019","1.56","1.48","1.64","2.49","1615","103530",
"Newfoundland and Labrador","Both sexes","'50-64'","2019","2.92","2.83","3.02","1.63","3760","128760",
"Newfoundland and Labrador","Both sexes","'65-79'","2019","4.69","4.55","4.83","1.49","4500","96025",
"Newfoundland and Labrador","Both sexes","'80+'","2019","6.25","5.94","6.56","2.52","1580","25285",
"Newfoundland and Labrador","Females","'20+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2007","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2008","0.74","0.71","0.78","2.49","1610","216840",
"Newfoundland and Labrador","Females","'20-34'","2008","0.05","0.03","0.07","20.00","25","49720",
"Newfoundland and Labrador","Females","'35-49'","2008","0.18","0.15","0.22","9.33","115","62265",
"Newfoundland and Labrador","Females","'50-64'","2008","0.57","0.52","0.64","5.31","355","61875",
"Newfoundland and Labrador","Females","'65-79'","2008","2.09","1.93","2.25","3.97","635","30440",
"Newfoundland and Labrador","Females","'80+'","2008","3.83","3.49","4.19","4.56","480","12535",
"Newfoundland and Labrador","Females","'20+'","2009","0.75","0.72","0.79","2.46","1650","219200",
"Newfoundland and Labrador","Females","'20-34'","2009","0.04","0.02","0.06","22.36","20","49980",
"Newfoundland and Labrador","Females","'35-49'","2009","0.17","0.14","0.21","9.76","105","61755",
"Newfoundland and Labrador","Females","'50-64'","2009","0.55","0.50","0.61","5.35","350","63290",
"Newfoundland and Labrador","Females","'65-79'","2009","2.07","1.91","2.23","3.92","650","31440",
"Newfoundland and Labrador","Females","'80+'","2009","4.16","3.81","4.53","4.34","530","12735",
"Newfoundland and Labrador","Females","'20+'","2010","0.80","0.76","0.84","2.37","1775","221465",
"Newfoundland and Labrador","Females","'20-34'","2010","0.03","0.02","0.05","25.82","15","50180",
"Newfoundland and Labrador","Females","'35-49'","2010","0.21","0.18","0.25","8.77","130","60965",
"Newfoundland and Labrador","Females","'50-64'","2010","0.59","0.53","0.65","5.13","380","64380",
"Newfoundland and Labrador","Females","'65-79'","2010","2.18","2.03","2.35","3.73","720","32960",
"Newfoundland and Labrador","Females","'80+'","2010","4.16","3.81","4.52","4.30","540","12995",
"Newfoundland and Labrador","Females","'20+'","2011","0.81","0.77","0.85","2.35","1810","223365",
"Newfoundland and Labrador","Females","'20-34'","2011","0.05","0.03","0.07","20.00","25","50180",
"Newfoundland and Labrador","Females","'35-49'","2011","0.20","0.17","0.24","9.13","120","60230",
"Newfoundland and Labrador","Females","'50-64'","2011","0.60","0.54","0.66","5.06","390","64950",
"Newfoundland and Labrador","Females","'65-79'","2011","2.09","1.94","2.25","3.70","730","34875",
"Newfoundland and Labrador","Females","'80+'","2011","4.15","3.81","4.52","4.28","545","13125",
"Newfoundland and Labrador","Females","'20+'","2012","0.87","0.83","0.91","2.26","1950","224745",
"Newfoundland and Labrador","Females","'20-34'","2012","0.05","0.03","0.07","20.00","25","49880",
"Newfoundland and Labrador","Females","'35-49'","2012","0.19","0.16","0.23","9.33","115","59400",
"Newfoundland and Labrador","Females","'50-64'","2012","0.66","0.60","0.73","4.79","435","65530",
"Newfoundland and Labrador","Females","'65-79'","2012","2.14","2.00","2.30","3.57","785","36615",
"Newfoundland and Labrador","Females","'80+'","2012","4.40","4.05","4.77","4.13","585","13310",
"Newfoundland and Labrador","Females","'20+'","2013","0.93","0.89","0.97","2.18","2095","225380",
"Newfoundland and Labrador","Females","'20-34'","2013","0.06","0.04","0.09","18.26","30","49440",
"Newfoundland and Labrador","Females","'35-49'","2013","0.21","0.17","0.25","9.13","120","58180",
"Newfoundland and Labrador","Females","'50-64'","2013","0.69","0.63","0.76","4.69","455","65870",
"Newfoundland and Labrador","Females","'65-79'","2013","2.16","2.02","2.31","3.47","830","38395",
"Newfoundland and Labrador","Females","'80+'","2013","4.89","4.52","5.28","3.89","660","13500",
"Newfoundland and Labrador","Females","'20+'","2014","0.97","0.93","1.01","2.14","2190","225475",
"Newfoundland and Labrador","Females","'20-34'","2014","0.07","0.05","0.10","16.90","35","48475",
"Newfoundland and Labrador","Females","'35-49'","2014","0.23","0.19","0.27","8.77","130","57160",
"Newfoundland and Labrador","Females","'50-64'","2014","0.75","0.69","0.82","4.47","500","66250",
"Newfoundland and Labrador","Females","'65-79'","2014","2.17","2.03","2.32","3.39","870","40095",
"Newfoundland and Labrador","Females","'80+'","2014","4.89","4.52","5.28","3.89","660","13500",
"Newfoundland and Labrador","Females","'20+'","2015","0.99","0.95","1.03","2.12","2225","225205",
"Newfoundland and Labrador","Females","'20-34'","2015","0.06","0.04","0.09","18.26","30","47490",
"Newfoundland and Labrador","Females","'35-49'","2015","0.25","0.21","0.30","8.45","140","55975",
"Newfoundland and Labrador","Females","'50-64'","2015","0.78","0.71","0.85","4.41","515","66240",
"Newfoundland and Labrador","Females","'65-79'","2015","2.15","2.01","2.29","3.33","900","41925",
"Newfoundland and Labrador","Females","'80+'","2015","4.75","4.39","5.13","3.94","645","13570",
"Newfoundland and Labrador","Females","'20+'","2016","1.04","1.00","1.09","2.06","2365","226455",
"Newfoundland and Labrador","Females","'20-34'","2016","0.06","0.04","0.09","18.26","30","47095",
"Newfoundland and Labrador","Females","'35-49'","2016","0.30","0.25","0.35","7.78","165","55355",
"Newfoundland and Labrador","Females","'50-64'","2016","0.81","0.75","0.89","4.30","540","66285",
"Newfoundland and Labrador","Females","'65-79'","2016","2.18","2.04","2.32","3.24","955","43835",
"Newfoundland and Labrador","Females","'80+'","2016","4.90","4.53","5.28","3.83","680","13890",
"Newfoundland and Labrador","Females","'20+'","2017","1.05","1.00","1.09","2.06","2365","226070",
"Newfoundland and Labrador","Females","'20-34'","2017","0.07","0.04","0.09","18.26","30","46025",
"Newfoundland and Labrador","Females","'35-49'","2017","0.29","0.24","0.33","8.03","155","54280",
"Newfoundland and Labrador","Females","'50-64'","2017","0.81","0.74","0.88","4.32","535","66075",
"Newfoundland and Labrador","Females","'65-79'","2017","2.21","2.07","2.35","3.15","1005","45545",
"Newfoundland and Labrador","Females","'80+'","2017","4.56","4.21","4.92","3.94","645","14155",
"Newfoundland and Labrador","Females","'20+'","2018","1.07","1.03","1.12","2.03","2420","225735",
"Newfoundland and Labrador","Females","'20-34'","2018","0.07","0.05","0.10","18.26","30","44925",
"Newfoundland and Labrador","Females","'35-49'","2018","0.28","0.24","0.33","8.16","150","53340",
"Newfoundland and Labrador","Females","'50-64'","2018","0.82","0.75","0.90","4.30","540","65625",
"Newfoundland and Labrador","Females","'65-79'","2018","2.20","2.07","2.34","3.09","1045","47420",
"Newfoundland and Labrador","Females","'80+'","2018","4.54","4.20","4.90","3.91","655","14435",
"Newfoundland and Labrador","Females","'20+'","2019","1.10","1.06","1.14","2.00","2490","226275",
"Newfoundland and Labrador","Females","'20-34'","2019","0.07","0.05","0.10","18.26","30","44470",
"Newfoundland and Labrador","Females","'35-49'","2019","0.31","0.27","0.37","7.78","165","52545",
"Newfoundland and Labrador","Females","'50-64'","2019","0.83","0.76","0.90","4.30","540","65185",
"Newfoundland and Labrador","Females","'65-79'","2019","2.20","2.07","2.33","3.04","1085","49355",
"Newfoundland and Labrador","Females","'80+'","2019","4.59","4.25","4.94","3.85","675","14720",
"Newfoundland and Labrador","Males","'20+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2007","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2008","3.30","3.22","3.38","1.21","6840","207490",
"Newfoundland and Labrador","Males","'20-34'","2008","0.31","0.26","0.36","8.03","155","49875",
"Newfoundland and Labrador","Males","'35-49'","2008","2.35","2.23","2.47","2.65","1425","60650",
"Newfoundland and Labrador","Males","'50-64'","2008","4.69","4.52","4.86","1.87","2855","60890",
"Newfoundland and Labrador","Males","'65-79'","2008","6.28","6.00","6.58","2.35","1805","28720",
"Newfoundland and Labrador","Males","'80+'","2008","8.15","7.51","8.83","4.08","600","7360",
"Newfoundland and Labrador","Males","'20+'","2009","3.37","3.29","3.45","1.19","7085","210470",
"Newfoundland and Labrador","Males","'20-34'","2009","0.35","0.30","0.40","7.56","175","50325",
"Newfoundland and Labrador","Males","'35-49'","2009","2.40","2.28","2.53","2.63","1450","60355",
"Newfoundland and Labrador","Males","'50-64'","2009","4.70","4.53","4.87","1.85","2930","62335",
"Newfoundland and Labrador","Males","'65-79'","2009","6.41","6.12","6.70","2.29","1915","29895",
"Newfoundland and Labrador","Males","'80+'","2009","8.13","7.50","8.80","4.03","615","7560",
"Newfoundland and Labrador","Males","'20+'","2010","3.45","3.37","3.53","1.17","7345","213030",
"Newfoundland and Labrador","Males","'20-34'","2010","0.33","0.28","0.38","7.78","165","50640",
"Newfoundland and Labrador","Males","'35-49'","2010","2.48","2.36","2.61","2.59","1485","59795",
"Newfoundland and Labrador","Males","'50-64'","2010","4.74","4.57","4.91","1.83","3000","63280",
"Newfoundland and Labrador","Males","'65-79'","2010","6.51","6.23","6.79","2.21","2050","31505",
"Newfoundland and Labrador","Males","'80+'","2010","8.25","7.62","8.91","3.94","645","7820",
"Newfoundland and Labrador","Males","'20+'","2011","3.53","3.45","3.61","1.15","7595","214915",
"Newfoundland and Labrador","Males","'20-34'","2011","0.35","0.30","0.40","7.56","175","50670",
"Newfoundland and Labrador","Males","'35-49'","2011","2.53","2.40","2.66","2.59","1490","58970",
"Newfoundland and Labrador","Males","'50-64'","2011","4.84","4.67","5.01","1.80","3095","63965",
"Newfoundland and Labrador","Males","'65-79'","2011","6.41","6.14","6.69","2.17","2130","33225",
"Newfoundland and Labrador","Males","'80+'","2011","8.78","8.14","9.45","3.75","710","8090",
"Newfoundland and Labrador","Males","'20+'","2012","3.64","3.56","3.72","1.13","7875","216180",
"Newfoundland and Labrador","Males","'20-34'","2012","0.37","0.32","0.43","7.35","185","50210",
"Newfoundland and Labrador","Males","'35-49'","2012","2.61","2.48","2.74","2.56","1520","58270",
"Newfoundland and Labrador","Males","'50-64'","2012","4.94","4.76","5.11","1.77","3175","64335",
"Newfoundland and Labrador","Males","'65-79'","2012","6.47","6.21","6.74","2.10","2265","35010",
"Newfoundland and Labrador","Males","'80+'","2012","8.74","8.12","9.40","3.70","730","8350",
"Newfoundland and Labrador","Males","'20+'","2013","3.68","3.60","3.76","1.12","7990","217085",
"Newfoundland and Labrador","Males","'20-34'","2013","0.38","0.33","0.44","7.25","190","49815",
"Newfoundland and Labrador","Males","'35-49'","2013","2.63","2.50","2.77","2.58","1505","57210",
"Newfoundland and Labrador","Males","'50-64'","2013","4.86","4.69","5.03","1.78","3150","64870",
"Newfoundland and Labrador","Males","'65-79'","2013","6.61","6.35","6.88","2.03","2420","36600",
"Newfoundland and Labrador","Males","'80+'","2013","8.49","7.89","9.13","3.70","730","8595",
"Newfoundland and Labrador","Males","'20+'","2014","3.77","3.69","3.85","1.10","8195","217300",
"Newfoundland and Labrador","Males","'20-34'","2014","0.39","0.34","0.45","7.25","190","48910",
"Newfoundland and Labrador","Males","'35-49'","2014","2.64","2.51","2.78","2.59","1485","56285",
"Newfoundland and Labrador","Males","'50-64'","2014","4.92","4.75","5.09","1.77","3205","65165",
"Newfoundland and Labrador","Males","'65-79'","2014","6.71","6.45","6.97","1.98","2560","38160",
"Newfoundland and Labrador","Males","'80+'","2014","8.60","8.00","9.23","3.64","755","8780",
"Newfoundland and Labrador","Males","'20+'","2015","3.86","3.77","3.94","1.10","8340","216285",
"Newfoundland and Labrador","Males","'20-34'","2015","0.41","0.35","0.47","7.16","195","47715",
"Newfoundland and Labrador","Males","'35-49'","2015","2.69","2.55","2.83","2.61","1470","54675",
"Newfoundland and Labrador","Males","'50-64'","2015","4.93","4.76","5.10","1.77","3200","64900",
"Newfoundland and Labrador","Males","'65-79'","2015","6.79","6.54","7.05","1.92","2715","39990",
"Newfoundland and Labrador","Males","'80+'","2015","8.44","7.85","9.06","3.63","760","9010",
"Newfoundland and Labrador","Males","'20+'","2016","3.96","3.88","4.05","1.08","8625","217715",
"Newfoundland and Labrador","Males","'20-34'","2016","0.42","0.36","0.48","7.07","200","47560",
"Newfoundland and Labrador","Males","'35-49'","2016","2.81","2.67","2.95","2.56","1520","54100",
"Newfoundland and Labrador","Males","'50-64'","2016","4.94","4.77","5.12","1.77","3210","64925",
"Newfoundland and Labrador","Males","'65-79'","2016","6.96","6.71","7.22","1.86","2905","41740",
"Newfoundland and Labrador","Males","'80+'","2016","8.36","7.79","8.97","3.57","785","9390",
"Newfoundland and Labrador","Males","'20+'","2017","4.04","3.95","4.12","1.07","8745","216545",
"Newfoundland and Labrador","Males","'20-34'","2017","0.45","0.39","0.52","6.90","210","46240",
"Newfoundland and Labrador","Males","'35-49'","2017","2.84","2.70","2.99","2.59","1495","52685",
"Newfoundland and Labrador","Males","'50-64'","2017","4.97","4.80","5.15","1.77","3205","64435",
"Newfoundland and Labrador","Males","'65-79'","2017","6.99","6.74","7.24","1.82","3035","43410",
"Newfoundland and Labrador","Males","'80+'","2017","8.24","7.68","8.82","3.52","805","9775",
"Newfoundland and Labrador","Males","'20+'","2018","4.15","4.07","4.24","1.05","8985","216310",
