"Data Table: Epilepsy (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Nova Scotia","Females","'20-34'","2012","0.42","0.38","0.46","5.00","400","95395",
"Nova Scotia","Females","'35-49'","2012","0.47","0.43","0.52","4.43","510","107775",
"Nova Scotia","Females","'50-64'","2012","0.54","0.50","0.58","3.97","635","117825",
"Nova Scotia","Females","'65-79'","2012","0.51","0.46","0.57","5.38","345","67225",
"Nova Scotia","Females","'80+'","2012","0.60","0.52","0.70","7.45","180","29870",
"Nova Scotia","Females","'1+'","2013","0.45","0.43","0.47","2.08","2320","514160",
"Nova Scotia","Females","'1-19'","2013","0.26","0.23","0.30","6.39","245","93055",
"Nova Scotia","Females","'20-34'","2013","0.40","0.36","0.45","5.10","385","95305",
"Nova Scotia","Females","'35-49'","2013","0.48","0.44","0.52","4.43","510","105965",
"Nova Scotia","Females","'50-64'","2013","0.53","0.49","0.57","3.97","635","119505",
"Nova Scotia","Females","'65-79'","2013","0.53","0.48","0.59","5.16","375","70135",
"Nova Scotia","Females","'80+'","2013","0.55","0.47","0.64","7.78","165","30190",
"Nova Scotia","Females","'1+'","2014","0.45","0.43","0.47","2.07","2335","515295",
"Nova Scotia","Females","'1-19'","2014","0.27","0.24","0.31","6.32","250","91835",
"Nova Scotia","Females","'20-34'","2014","0.41","0.37","0.45","5.06","390","94710",
"Nova Scotia","Females","'35-49'","2014","0.47","0.43","0.51","4.54","485","104065",
"Nova Scotia","Females","'50-64'","2014","0.54","0.50","0.59","3.89","660","121310",
"Nova Scotia","Females","'65-79'","2014","0.52","0.47","0.58","5.13","380","72890",
"Nova Scotia","Females","'80+'","2014","0.52","0.45","0.61","7.91","160","30480",
"Nova Scotia","Females","'1+'","2015","0.45","0.44","0.47","2.07","2345","517135",
"Nova Scotia","Females","'1-19'","2015","0.31","0.27","0.35","5.98","280","91000",
"Nova Scotia","Females","'20-34'","2015","0.41","0.37","0.45","5.10","385","94605",
"Nova Scotia","Females","'35-49'","2015","0.46","0.42","0.50","4.61","470","103115",
"Nova Scotia","Females","'50-64'","2015","0.52","0.48","0.57","3.95","640","122005",
"Nova Scotia","Females","'65-79'","2015","0.53","0.48","0.59","4.97","405","75925",
"Nova Scotia","Females","'80+'","2015","0.54","0.46","0.63","7.78","165","30480",
"Nova Scotia","Females","'1+'","2016","0.45","0.43","0.47","2.07","2345","520825",
"Nova Scotia","Females","'1-19'","2016","0.30","0.27","0.34","6.03","275","90695",
"Nova Scotia","Females","'20-34'","2016","0.41","0.38","0.46","5.03","395","95185",
"Nova Scotia","Females","'35-49'","2016","0.43","0.39","0.48","4.74","445","102735",
"Nova Scotia","Females","'50-64'","2016","0.55","0.51","0.59","3.86","670","122560",
"Nova Scotia","Females","'65-79'","2016","0.49","0.45","0.55","5.06","390","78795",
"Nova Scotia","Females","'80+'","2016","0.49","0.41","0.57","8.16","150","30840",
"Nova Scotia","Females","'1+'","2017","0.45","0.43","0.47","2.06","2355","525495",
"Nova Scotia","Females","'1-19'","2017","0.30","0.27","0.34","6.03","275","90520",
"Nova Scotia","Females","'20-34'","2017","0.42","0.38","0.47","4.97","405","95885",
"Nova Scotia","Females","'35-49'","2017","0.43","0.39","0.47","4.74","445","103090",
"Nova Scotia","Females","'50-64'","2017","0.55","0.50","0.59","3.86","670","122915",
"Nova Scotia","Females","'65-79'","2017","0.49","0.44","0.54","5.00","400","81910",
"Nova Scotia","Females","'80+'","2017","0.51","0.44","0.60","7.91","160","31180",
"Nova Scotia","Females","'1+'","2018","0.45","0.43","0.47","2.05","2375","531415",
"Nova Scotia","Females","'1-19'","2018","0.30","0.27","0.34","6.03","275","90750",
"Nova Scotia","Females","'20-34'","2018","0.41","0.37","0.45","5.00","400","97020",
"Nova Scotia","Females","'35-49'","2018","0.43","0.39","0.47","4.74","445","103930",
"Nova Scotia","Females","'50-64'","2018","0.53","0.49","0.58","3.91","655","122865",
"Nova Scotia","Females","'65-79'","2018","0.51","0.46","0.56","4.79","435","85090",
"Nova Scotia","Females","'80+'","2018","0.52","0.44","0.61","7.78","165","31755",
"Nova Scotia","Females","'1+'","2019","0.45","0.43","0.47","2.02","2440","538905",
"Nova Scotia","Females","'1-19'","2019","0.32","0.29","0.36","5.82","295","90885",
"Nova Scotia","Females","'20-34'","2019","0.41","0.38","0.46","4.94","410","98920",
"Nova Scotia","Females","'35-49'","2019","0.43","0.39","0.47","4.69","455","105065",
"Nova Scotia","Females","'50-64'","2019","0.54","0.50","0.58","3.88","665","122890",
"Nova Scotia","Females","'65-79'","2019","0.52","0.47","0.57","4.66","460","88775",
"Nova Scotia","Females","'80+'","2019","0.48","0.41","0.56","8.03","155","32380",
"Nova Scotia","Males","'1+'","2005","0.48","0.46","0.50","2.10","2265","472985",
"Nova Scotia","Males","'1-19'","2005","0.25","0.22","0.28","6.09","270","108670",
"Nova Scotia","Males","'20-34'","2005","0.38","0.34","0.43","5.31","355","92545",
"Nova Scotia","Males","'35-49'","2005","0.56","0.52","0.61","3.97","635","112995",
"Nova Scotia","Males","'50-64'","2005","0.61","0.56","0.66","4.12","590","96655",
"Nova Scotia","Males","'65-79'","2005","0.65","0.58","0.73","5.68","310","47430",
"Nova Scotia","Males","'80+'","2005","0.65","0.52","0.79","10.26","95","14680",
"Nova Scotia","Males","'1+'","2006","0.48","0.47","0.51","2.09","2300","474415",
"Nova Scotia","Males","'1-19'","2006","0.25","0.22","0.28","6.09","270","107055",
"Nova Scotia","Males","'20-34'","2006","0.38","0.34","0.42","5.38","345","91635",
"Nova Scotia","Males","'35-49'","2006","0.56","0.52","0.61","3.98","630","112210",
"Nova Scotia","Males","'50-64'","2006","0.64","0.59","0.69","3.95","640","99740",
"Nova Scotia","Males","'65-79'","2006","0.62","0.56","0.70","5.73","305","48850",
"Nova Scotia","Males","'80+'","2006","0.70","0.58","0.85","9.76","105","14920",
"Nova Scotia","Males","'1+'","2007","0.49","0.47","0.51","2.07","2335","474995",
"Nova Scotia","Males","'1-19'","2007","0.26","0.23","0.29","6.09","270","105610",
"Nova Scotia","Males","'20-34'","2007","0.39","0.35","0.44","5.31","355","90480",
"Nova Scotia","Males","'35-49'","2007","0.56","0.52","0.61","4.02","620","110590",
"Nova Scotia","Males","'50-64'","2007","0.64","0.59","0.69","3.91","655","102665",
"Nova Scotia","Males","'65-79'","2007","0.64","0.58","0.72","5.55","325","50415",
"Nova Scotia","Males","'80+'","2007","0.69","0.56","0.83","9.76","105","15225",
"Nova Scotia","Males","'1+'","2008","0.49","0.47","0.51","2.06","2360","477765",
"Nova Scotia","Males","'1-19'","2008","0.26","0.23","0.30","6.03","275","104410",
"Nova Scotia","Males","'20-34'","2008","0.37","0.34","0.42","5.42","340","90735",
"Nova Scotia","Males","'35-49'","2008","0.57","0.53","0.62","3.98","630","109580",
"Nova Scotia","Males","'50-64'","2008","0.66","0.61","0.71","3.81","690","105245",
"Nova Scotia","Males","'65-79'","2008","0.62","0.56","0.69","5.55","325","52150",
"Nova Scotia","Males","'80+'","2008","0.61","0.49","0.74","10.26","95","15640",
"Nova Scotia","Males","'1+'","2009","0.50","0.48","0.53","2.03","2425","480590",
"Nova Scotia","Males","'1-19'","2009","0.27","0.24","0.31","5.98","280","102895",
"Nova Scotia","Males","'20-34'","2009","0.38","0.34","0.43","5.35","350","91435",
"Nova Scotia","Males","'35-49'","2009","0.58","0.53","0.62","4.00","625","108380",
"Nova Scotia","Males","'50-64'","2009","0.67","0.62","0.72","3.73","720","107815",
"Nova Scotia","Males","'65-79'","2009","0.65","0.58","0.72","5.35","350","54030",
"Nova Scotia","Males","'80+'","2009","0.69","0.56","0.83","9.53","110","16050",
"Nova Scotia","Males","'1+'","2010","0.50","0.48","0.52","2.03","2435","484555",
"Nova Scotia","Males","'1-19'","2010","0.26","0.23","0.29","6.20","260","101590",
"Nova Scotia","Males","'20-34'","2010","0.38","0.34","0.42","5.35","350","92880",
"Nova Scotia","Males","'35-49'","2010","0.57","0.52","0.61","4.07","605","107010",
"Nova Scotia","Males","'50-64'","2010","0.68","0.64","0.73","3.64","755","110510",
"Nova Scotia","Males","'65-79'","2010","0.63","0.57","0.70","5.31","355","56075",
"Nova Scotia","Males","'80+'","2010","0.67","0.55","0.80","9.53","110","16485",
"Nova Scotia","Males","'1+'","2011","0.50","0.48","0.52","2.02","2450","487380",
"Nova Scotia","Males","'1-19'","2011","0.27","0.24","0.30","6.09","270","100200",
"Nova Scotia","Males","'20-34'","2011","0.36","0.33","0.40","5.42","340","93725",
"Nova Scotia","Males","'35-49'","2011","0.58","0.53","0.63","4.05","610","105185",
"Nova Scotia","Males","'50-64'","2011","0.65","0.60","0.69","3.71","725","112200",
"Nova Scotia","Males","'65-79'","2011","0.66","0.60","0.73","5.06","390","59100",
"Nova Scotia","Males","'80+'","2011","0.65","0.53","0.78","9.53","110","16970",
"Nova Scotia","Males","'1+'","2012","0.51","0.49","0.53","2.00","2495","489345",
"Nova Scotia","Males","'1-19'","2012","0.29","0.26","0.32","5.92","285","98875",
"Nova Scotia","Males","'20-34'","2012","0.37","0.33","0.41","5.35","350","94020",
"Nova Scotia","Males","'35-49'","2012","0.59","0.54","0.64","4.07","605","103100",
"Nova Scotia","Males","'50-64'","2012","0.64","0.60","0.69","3.70","730","113540",
"Nova Scotia","Males","'65-79'","2012","0.66","0.60","0.72","4.94","410","62310",
"Nova Scotia","Males","'80+'","2012","0.69","0.57","0.82","9.13","120","17500",
"Nova Scotia","Males","'1+'","2013","0.51","0.49","0.53","1.99","2525","491790",
"Nova Scotia","Males","'1-19'","2013","0.30","0.26","0.33","5.87","290","97480",
"Nova Scotia","Males","'20-34'","2013","0.36","0.32","0.40","5.46","335","94125",
"Nova Scotia","Males","'35-49'","2013","0.57","0.52","0.62","4.17","575","101440",
"Nova Scotia","Males","'50-64'","2013","0.66","0.61","0.71","3.63","760","115485",
"Nova Scotia","Males","'65-79'","2013","0.66","0.60","0.72","4.82","430","65305",
"Nova Scotia","Males","'80+'","2013","0.75","0.63","0.89","8.61","135","17960",
"Nova Scotia","Males","'1+'","2014","0.52","0.50","0.54","1.98","2560","493105",
"Nova Scotia","Males","'1-19'","2014","0.30","0.26","0.33","5.92","285","96160",
"Nova Scotia","Males","'20-34'","2014","0.37","0.33","0.41","5.35","350","93875",
"Nova Scotia","Males","'35-49'","2014","0.55","0.51","0.60","4.26","550","99570",
"Nova Scotia","Males","'50-64'","2014","0.67","0.62","0.72","3.58","780","116825",
"Nova Scotia","Males","'65-79'","2014","0.66","0.60","0.72","4.71","450","68150",
"Nova Scotia","Males","'80+'","2014","0.81","0.69","0.95","8.16","150","18525",
"Nova Scotia","Males","'1+'","2015","0.52","0.50","0.54","1.97","2565","495835",
"Nova Scotia","Males","'1-19'","2015","0.29","0.26","0.33","5.98","280","95575",
"Nova Scotia","Males","'20-34'","2015","0.38","0.34","0.42","5.27","360","94150",
"Nova Scotia","Males","'35-49'","2015","0.53","0.49","0.58","4.36","525","98560",
"Nova Scotia","Males","'50-64'","2015","0.67","0.62","0.72","3.57","785","117650",
"Nova Scotia","Males","'65-79'","2015","0.66","0.60","0.72","4.64","465","70830",
"Nova Scotia","Males","'80+'","2015","0.76","0.64","0.89","8.30","145","19065",
"Nova Scotia","Males","'1+'","2016","0.52","0.50","0.54","1.96","2610","500425",
"Nova Scotia","Males","'1-19'","2016","0.29","0.26","0.33","5.98","280","95150",
"Nova Scotia","Males","'20-34'","2016","0.39","0.35","0.44","5.16","375","95380",
"Nova Scotia","Males","'35-49'","2016","0.53","0.48","0.58","4.39","520","98330",
"Nova Scotia","Males","'50-64'","2016","0.68","0.63","0.72","3.54","800","118300",
"Nova Scotia","Males","'65-79'","2016","0.66","0.60","0.72","4.54","485","73485",
"Nova Scotia","Males","'80+'","2016","0.76","0.64","0.89","8.16","150","19770",
"Nova Scotia","Males","'1+'","2017","0.52","0.50","0.54","1.95","2620","505385",
"Nova Scotia","Males","'1-19'","2017","0.30","0.26","0.33","5.98","280","94805",
"Nova Scotia","Males","'20-34'","2017","0.42","0.38","0.46","5.00","400","96300",
"Nova Scotia","Males","'35-49'","2017","0.51","0.46","0.55","4.47","500","98995",
"Nova Scotia","Males","'50-64'","2017","0.66","0.62","0.71","3.57","785","118435",
"Nova Scotia","Males","'65-79'","2017","0.66","0.61","0.72","4.45","505","76325",
"Nova Scotia","Males","'80+'","2017","0.73","0.62","0.86","8.16","150","20525",
"Nova Scotia","Males","'1+'","2018","0.52","0.50","0.54","1.94","2660","511850",
"Nova Scotia","Males","'1-19'","2018","0.30","0.27","0.34","5.87","290","95120",
"Nova Scotia","Males","'20-34'","2018","0.42","0.38","0.46","4.97","405","97380",
"Nova Scotia","Males","'35-49'","2018","0.48","0.44","0.53","4.54","485","100260",
"Nova Scotia","Males","'50-64'","2018","0.67","0.63","0.72","3.54","800","118665",
"Nova Scotia","Males","'65-79'","2018","0.68","0.62","0.74","4.32","535","79190",
"Nova Scotia","Males","'80+'","2018","0.68","0.58","0.80","8.30","145","21230",
"Nova Scotia","Males","'1+'","2019","0.53","0.51","0.55","1.90","2775","520250",
"Nova Scotia","Males","'1-19'","2019","0.32","0.29","0.36","5.68","310","95515",
"Nova Scotia","Males","'20-34'","2019","0.45","0.41","0.49","4.74","445","99765",
"Nova Scotia","Males","'35-49'","2019","0.49","0.45","0.54","4.47","500","101685",
"Nova Scotia","Males","'50-64'","2019","0.67","0.63","0.72","3.54","800","118670",
"Nova Scotia","Males","'65-79'","2019","0.70","0.64","0.76","4.17","575","82620",
"Nova Scotia","Males","'80+'","2019","0.68","0.58","0.80","8.16","150","21995",
"New Brunswick","Both sexes","'1+'","2005","0.69","0.67","0.71","1.38","5225","756670",
"New Brunswick","Both sexes","'1-19'","2005","0.46","0.42","0.49","3.65","750","164520",
"New Brunswick","Both sexes","'20-34'","2005","0.64","0.60","0.68","3.26","940","147025",
"New Brunswick","Both sexes","'35-49'","2005","0.75","0.71","0.79","2.72","1350","179300",
"New Brunswick","Both sexes","'50-64'","2005","0.78","0.74","0.83","2.87","1215","154830",
"New Brunswick","Both sexes","'65-79'","2005","0.80","0.74","0.87","3.98","630","78385",
"New Brunswick","Both sexes","'80+'","2005","1.04","0.93","1.16","5.42","340","32610",
"New Brunswick","Both sexes","'1+'","2006","0.70","0.68","0.72","1.37","5290","755355",
"New Brunswick","Both sexes","'1-19'","2006","0.45","0.42","0.48","3.71","725","161360",
"New Brunswick","Both sexes","'20-34'","2006","0.64","0.60","0.69","3.28","930","144555",
"New Brunswick","Both sexes","'35-49'","2006","0.76","0.72","0.80","2.72","1350","177135",
"New Brunswick","Both sexes","'50-64'","2006","0.80","0.76","0.85","2.80","1275","159185",
"New Brunswick","Both sexes","'65-79'","2006","0.82","0.76","0.89","3.89","660","80020",
"New Brunswick","Both sexes","'80+'","2006","1.07","0.96","1.19","5.31","355","33105",
"New Brunswick","Both sexes","'1+'","2007","0.69","0.67","0.71","1.38","5245","756390",
"New Brunswick","Both sexes","'1-19'","2007","0.44","0.40","0.47","3.79","695","159250",
"New Brunswick","Both sexes","'20-34'","2007","0.63","0.58","0.67","3.35","890","142385",
"New Brunswick","Both sexes","'35-49'","2007","0.75","0.71","0.79","2.76","1315","174770",
"New Brunswick","Both sexes","'50-64'","2007","0.80","0.76","0.85","2.75","1320","164105",
"New Brunswick","Both sexes","'65-79'","2007","0.83","0.77","0.89","3.83","680","82020",
"New Brunswick","Both sexes","'80+'","2007","1.02","0.91","1.13","5.38","345","33865",
"New Brunswick","Both sexes","'1+'","2008","0.69","0.67","0.71","1.38","5215","759830",
"New Brunswick","Both sexes","'1-19'","2008","0.43","0.40","0.46","3.83","680","157910",
"New Brunswick","Both sexes","'20-34'","2008","0.61","0.57","0.65","3.40","865","141490",
"New Brunswick","Both sexes","'35-49'","2008","0.75","0.71","0.79","2.78","1295","172890",
"New Brunswick","Both sexes","'50-64'","2008","0.81","0.77","0.85","2.71","1365","168350",
"New Brunswick","Both sexes","'65-79'","2008","0.80","0.74","0.87","3.83","680","84700",
"New Brunswick","Both sexes","'80+'","2008","0.94","0.84","1.05","5.55","325","34485",
"New Brunswick","Both sexes","'1+'","2009","0.69","0.67","0.71","1.38","5225","755910",
"New Brunswick","Both sexes","'1-19'","2009","0.44","0.41","0.48","3.81","690","155500",
"New Brunswick","Both sexes","'20-34'","2009","0.61","0.57","0.65","3.43","850","139735",
"New Brunswick","Both sexes","'35-49'","2009","0.76","0.72","0.80","2.79","1285","169115",
"New Brunswick","Both sexes","'50-64'","2009","0.80","0.76","0.85","2.70","1375","170870",
"New Brunswick","Both sexes","'65-79'","2009","0.83","0.77","0.90","3.74","715","85870",
"New Brunswick","Both sexes","'80+'","2009","0.90","0.81","1.01","5.63","315","34815",
"New Brunswick","Both sexes","'1+'","2010","0.70","0.68","0.72","1.37","5295","759470",
"New Brunswick","Both sexes","'1-19'","2010","0.44","0.41","0.48","3.85","675","153130",
"New Brunswick","Both sexes","'20-34'","2010","0.59","0.55","0.63","3.48","825","139525",
"New Brunswick","Both sexes","'35-49'","2010","0.77","0.73","0.81","2.78","1295","167955",
"New Brunswick","Both sexes","'50-64'","2010","0.82","0.78","0.86","2.64","1430","174990",
"New Brunswick","Both sexes","'65-79'","2010","0.86","0.80","0.92","3.63","760","88460",
"New Brunswick","Both sexes","'80+'","2010","0.88","0.78","0.98","5.68","310","35405",
"New Brunswick","Both sexes","'1+'","2011","0.71","0.69","0.73","1.36","5405","765555",
"New Brunswick","Both sexes","'1-19'","2011","0.44","0.40","0.47","3.88","665","152470",
"New Brunswick","Both sexes","'20-34'","2011","0.60","0.56","0.64","3.45","840","139805",
"New Brunswick","Both sexes","'35-49'","2011","0.78","0.74","0.83","2.78","1295","165635",
"New Brunswick","Both sexes","'50-64'","2011","0.85","0.80","0.89","2.58","1505","177940",
"New Brunswick","Both sexes","'65-79'","2011","0.84","0.78","0.90","3.57","785","93450",
"New Brunswick","Both sexes","'80+'","2011","0.87","0.78","0.97","5.63","315","36255",
"New Brunswick","Both sexes","'1+'","2012","0.72","0.70","0.74","1.35","5500","765855",
"New Brunswick","Both sexes","'1-19'","2012","0.44","0.41","0.48","3.88","665","150145",
"New Brunswick","Both sexes","'20-34'","2012","0.63","0.59","0.67","3.38","875","138655",
"New Brunswick","Both sexes","'35-49'","2012","0.79","0.75","0.83","2.80","1280","162400",
"New Brunswick","Both sexes","'50-64'","2012","0.85","0.81","0.90","2.55","1535","179610",
"New Brunswick","Both sexes","'65-79'","2012","0.84","0.78","0.89","3.49","820","98175",
"New Brunswick","Both sexes","'80+'","2012","0.91","0.81","1.01","5.46","335","36885",
"New Brunswick","Both sexes","'1+'","2013","0.73","0.71","0.75","1.34","5610","765290",
"New Brunswick","Both sexes","'1-19'","2013","0.47","0.44","0.51","3.78","700","147960",
"New Brunswick","Both sexes","'20-34'","2013","0.64","0.60","0.69","3.37","880","137160",
"New Brunswick","Both sexes","'35-49'","2013","0.79","0.75","0.84","2.82","1255","158850",
"New Brunswick","Both sexes","'50-64'","2013","0.87","0.83","0.91","2.52","1575","181055",
"New Brunswick","Both sexes","'65-79'","2013","0.85","0.79","0.90","3.39","870","102875",
"New Brunswick","Both sexes","'80+'","2013","0.88","0.79","0.98","5.50","330","37380",
"New Brunswick","Both sexes","'1+'","2014","0.75","0.74","0.77","1.31","5785","766620",
"New Brunswick","Both sexes","'1-19'","2014","0.50","0.47","0.54","3.69","735","146470",
"New Brunswick","Both sexes","'20-34'","2014","0.67","0.62","0.71","3.33","900","135275",
"New Brunswick","Both sexes","'35-49'","2014","0.78","0.74","0.83","2.87","1215","155510",
"New Brunswick","Both sexes","'50-64'","2014","0.88","0.84","0.92","2.49","1610","183010",
"New Brunswick","Both sexes","'65-79'","2014","0.90","0.85","0.96","3.20","975","108220",
"New Brunswick","Both sexes","'80+'","2014","0.90","0.81","1.01","5.38","345","38130",
"New Brunswick","Both sexes","'1+'","2015","0.77","0.75","0.79","1.29","5965","772045",
"New Brunswick","Both sexes","'1-19'","2015","0.52","0.48","0.55","3.64","755","146550",
"New Brunswick","Both sexes","'20-34'","2015","0.69","0.65","0.74","3.28","930","134660",
"New Brunswick","Both sexes","'35-49'","2015","0.79","0.75","0.84","2.87","1215","153675",
"New Brunswick","Both sexes","'50-64'","2015","0.90","0.86","0.95","2.45","1665","184695",
"New Brunswick","Both sexes","'65-79'","2015","0.91","0.85","0.97","3.11","1035","113810",
"New Brunswick","Both sexes","'80+'","2015","0.93","0.84","1.03","5.27","360","38660",
"New Brunswick","Both sexes","'1+'","2016","0.78","0.76","0.80","1.28","6080","778225",
"New Brunswick","Both sexes","'1-19'","2016","0.53","0.50","0.57","3.58","780","146325",
"New Brunswick","Both sexes","'20-34'","2016","0.70","0.65","0.74","3.26","940","134845",
"New Brunswick","Both sexes","'35-49'","2016","0.80","0.75","0.84","2.87","1215","152795",
"New Brunswick","Both sexes","'50-64'","2016","0.90","0.86","0.94","2.45","1665","185175",
"New Brunswick","Both sexes","'65-79'","2016","0.93","0.87","0.98","3.00","1110","119655",
"New Brunswick","Both sexes","'80+'","2016","0.94","0.85","1.04","5.20","370","39430",
"New Brunswick","Both sexes","'1+'","2017","0.79","0.77","0.81","1.27","6185","784635",
"New Brunswick","Both sexes","'1-19'","2017","0.55","0.51","0.59","3.54","800","146295",
"New Brunswick","Both sexes","'20-34'","2017","0.72","0.67","0.76","3.20","975","136245",
"New Brunswick","Both sexes","'35-49'","2017","0.79","0.75","0.84","2.87","1210","152885",
"New Brunswick","Both sexes","'50-64'","2017","0.89","0.85","0.93","2.47","1640","184485",
"New Brunswick","Both sexes","'65-79'","2017","0.96","0.91","1.01","2.89","1195","124605",
"New Brunswick","Both sexes","'80+'","2017","0.91","0.82","1.01","5.23","365","40120",
"New Brunswick","Both sexes","'1+'","2018","0.79","0.77","0.81","1.26","6290","791700",
"New Brunswick","Both sexes","'1-19'","2018","0.56","0.52","0.60","3.49","820","146580",
"New Brunswick","Both sexes","'20-34'","2018","0.72","0.68","0.77","3.17","995","137670",
"New Brunswick","Both sexes","'35-49'","2018","0.80","0.75","0.84","2.86","1220","153445",
"New Brunswick","Both sexes","'50-64'","2018","0.88","0.84","0.93","2.48","1625","183650",
"New Brunswick","Both sexes","'65-79'","2018","0.96","0.91","1.02","2.83","1245","129345",
"New Brunswick","Both sexes","'80+'","2018","0.95","0.86","1.05","5.06","390","41015",
"New Brunswick","Both sexes","'1+'","2019","0.80","0.78","0.82","1.25","6410","799960",
"New Brunswick","Both sexes","'1-19'","2019","0.58","0.54","0.62","3.43","850","147075",
"New Brunswick","Both sexes","'20-34'","2019","0.73","0.68","0.77","3.14","1015","139685",
"New Brunswick","Both sexes","'35-49'","2019","0.77","0.72","0.81","2.91","1180","154160",
"New Brunswick","Both sexes","'50-64'","2019","0.89","0.85","0.93","2.48","1620","182420",
"New Brunswick","Both sexes","'65-79'","2019","0.99","0.94","1.04","2.74","1330","134655",
"New Brunswick","Both sexes","'80+'","2019","0.99","0.90","1.09","4.91","415","41965",
"New Brunswick","Females","'1+'","2005","0.65","0.62","0.68","2.00","2500","384845",
"New Brunswick","Females","'1-19'","2005","0.44","0.40","0.49","5.31","355","80155",
"New Brunswick","Females","'20-34'","2005","0.65","0.59","0.71","4.56","480","73780",
"New Brunswick","Females","'35-49'","2005","0.72","0.67","0.78","3.91","655","90485",
"New Brunswick","Females","'50-64'","2005","0.72","0.66","0.78","4.23","560","77560",
"New Brunswick","Females","'65-79'","2005","0.67","0.60","0.76","5.98","280","41675",
"New Brunswick","Females","'80+'","2005","0.85","0.73","0.98","7.45","180","21205",
"New Brunswick","Females","'1+'","2006","0.66","0.64","0.69","1.98","2550","383970",
"New Brunswick","Females","'1-19'","2006","0.42","0.38","0.47","5.50","330","78600",
"New Brunswick","Females","'20-34'","2006","0.67","0.61","0.73","4.54","485","72510",
"New Brunswick","Females","'35-49'","2006","0.75","0.69","0.81","3.86","670","89310",
"New Brunswick","Females","'50-64'","2006","0.73","0.67","0.79","4.15","580","79730",
"New Brunswick","Females","'65-79'","2006","0.72","0.64","0.81","5.73","305","42310",
"New Brunswick","Females","'80+'","2006","0.86","0.74","0.99","7.35","185","21515",
"New Brunswick","Females","'1+'","2007","0.66","0.64","0.69","1.98","2540","384325",
"New Brunswick","Females","'1-19'","2007","0.41","0.36","0.45","5.63","315","77535",
"New Brunswick","Females","'20-34'","2007","0.64","0.58","0.70","4.69","455","71450",
"New Brunswick","Females","'35-49'","2007","0.74","0.69","0.80","3.91","655","88030",
"New Brunswick","Females","'50-64'","2007","0.75","0.69","0.81","4.03","615","82435",
"New Brunswick","Females","'65-79'","2007","0.72","0.64","0.81","5.68","310","42970",
"New Brunswick","Females","'80+'","2007","0.84","0.73","0.98","7.35","185","21895",
"New Brunswick","Females","'1+'","2008","0.65","0.63","0.68","1.99","2520","385960",
"New Brunswick","Females","'1-19'","2008","0.40","0.35","0.44","5.73","305","76900",
"New Brunswick","Females","'20-34'","2008","0.62","0.56","0.68","4.77","440","70985",
"New Brunswick","Females","'35-49'","2008","0.75","0.69","0.81","3.92","650","87070",
"New Brunswick","Females","'50-64'","2008","0.75","0.69","0.81","3.97","635","84565",
"New Brunswick","Females","'65-79'","2008","0.71","0.64","0.80","5.63","315","44190",
"New Brunswick","Females","'80+'","2008","0.79","0.67","0.91","7.56","175","22255",
"New Brunswick","Females","'1+'","2009","0.66","0.63","0.68","1.99","2525","384440",
"New Brunswick","Females","'1-19'","2009","0.40","0.36","0.45","5.73","305","75730",
"New Brunswick","Females","'20-34'","2009","0.61","0.56","0.67","4.82","430","70035",
"New Brunswick","Females","'35-49'","2009","0.74","0.69","0.80","3.97","635","85530",
"New Brunswick","Females","'50-64'","2009","0.74","0.69","0.80","3.95","640","86050",
"New Brunswick","Females","'65-79'","2009","0.75","0.67","0.83","5.46","335","44685",
"New Brunswick","Females","'80+'","2009","0.76","0.65","0.88","7.67","170","22395",
"New Brunswick","Females","'1+'","2010","0.67","0.64","0.69","1.97","2570","385210",
"New Brunswick","Females","'1-19'","2010","0.41","0.37","0.46","5.68","310","74730",
"New Brunswick","Females","'20-34'","2010","0.61","0.55","0.67","4.85","425","69495",
"New Brunswick","Females","'35-49'","2010","0.75","0.69","0.81","3.98","630","84435",
"New Brunswick","Females","'50-64'","2010","0.77","0.71","0.83","3.85","675","88070",
"New Brunswick","Females","'65-79'","2010","0.80","0.72","0.88","5.23","365","45825",
"New Brunswick","Females","'80+'","2010","0.75","0.64","0.87","7.67","170","22665",
"New Brunswick","Females","'1+'","2011","0.68","0.65","0.70","1.95","2625","388325",
"New Brunswick","Females","'1-19'","2011","0.41","0.36","0.46","5.73","305","74470",
"New Brunswick","Females","'20-34'","2011","0.62","0.57","0.68","4.79","435","69865",
"New Brunswick","Females","'35-49'","2011","0.76","0.70","0.82","3.98","630","83140",
"New Brunswick","Females","'50-64'","2011","0.80","0.74","0.86","3.74","715","89680",
"New Brunswick","Females","'65-79'","2011","0.77","0.69","0.85","5.20","370","48200",
"New Brunswick","Females","'80+'","2011","0.72","0.61","0.84","7.78","165","22965",
"New Brunswick","Females","'1+'","2012","0.69","0.66","0.71","1.94","2665","388270",
"New Brunswick","Females","'1-19'","2012","0.42","0.37","0.46","5.73","305","73400",
"New Brunswick","Females","'20-34'","2012","0.65","0.59","0.71","4.71","450","69145",
"New Brunswick","Females","'35-49'","2012","0.76","0.70","0.82","4.02","620","81505",
"New Brunswick","Females","'50-64'","2012","0.81","0.75","0.87","3.69","735","90505",
"New Brunswick","Females","'65-79'","2012","0.77","0.70","0.85","5.06","390","50520",
"New Brunswick","Females","'80+'","2012","0.73","0.63","0.85","7.67","170","23205",
